DATASET:,IRKIS
FILENAME:,vwc_1202.dat
FIRST_TIMESTAMP:,2010-10-01 00:00:00
LAST_TIMESTAMP:,2013-10-01 00:00:00
DELTA:,01:00:00
Timestamp,Missing,-10cm_A,-30cm_A,-50cm_A,-80cm_A,-120cm_A,-10cm_B,-30cm_B,-50cm_B,-80cm_B,-120cm_B
14163,0,N,0.430173,0.424926,0.431441,0.445858,N,0.352854,0.482036,0.525100,0.458333
14164,0,N,0.430140,0.424474,0.432020,0.446035,N,0.352739,0.482325,0.524838,0.458454
14165,0,N,0.429697,0.424232,0.432090,0.445874,N,0.352543,0.481668,0.525428,0.458576
14166,0,N,0.430209,0.424211,0.431597,0.446904,N,0.352951,0.482061,0.526703,0.459670
14167,0,N,0.430476,0.423994,0.432286,0.446316,N,0.353015,0.482060,0.530403,0.458606
14168,0,N,0.430008,0.423474,0.432069,0.446951,N,0.353521,0.481745,0.532930,0.458454
14169,0,N,0.429785,0.423303,0.432197,0.446456,N,0.353048,0.481982,0.533804,0.458235
14170,0,N,0.430203,0.422852,0.432152,0.446808,N,0.352886,0.482296,0.533932,0.458942
14171,0,N,0.430916,0.422831,0.431999,0.446692,N,0.353407,0.482008,0.532680,0.458527
14172,0,N,0.430623,0.422420,0.432264,0.447231,N,0.352967,0.481798,0.531192,0.458600
14173,0,N,0.430448,0.422574,0.431640,0.446856,N,0.353309,0.481955,0.529820,0.458819
14174,0,N,0.429649,0.422356,0.431975,0.446410,N,0.352739,0.482454,0.529289,0.458527
14175,0,N,0.429587,0.421989,0.429137,0.446880,N,0.352706,0.481614,0.527058,0.458217
14176,0,N,0.430115,0.422290,0.431707,0.446831,N,0.352820,0.481877,0.526321,0.458649
14177,0,N,0.429769,0.422032,0.431374,0.446668,N,0.352690,0.481930,0.526280,0.458218
14178,0,N,0.429694,0.422162,0.431797,0.446715,N,0.352918,0.481772,0.527001,0.458582
14179,0,N,0.429545,0.421817,0.431197,0.446996,N,0.352901,0.481643,0.525319,0.458040
14180,0,N,0.430121,0.421988,0.431708,0.446763,N,0.353243,0.481904,0.526207,0.458041
14181,0,N,0.430079,0.422596,0.431129,0.446738,N,0.353640,0.481879,0.525427,0.458480
14182,0,N,0.428995,0.421753,0.431442,0.446550,N,0.352869,0.481825,0.526671,0.458309
14183,0,N,0.428992,0.422358,0.431047,0.446692,N,0.352885,0.482015,0.525367,0.458381
14184,0,N,0.428945,0.422040,0.430598,0.446341,N,0.352694,0.481516,0.524961,0.458430
14185,0,N,0.429285,0.422079,0.431309,0.446551,N,0.352967,0.481858,0.524986,0.458577
14186,0,N,0.428505,0.421755,0.430554,0.446205,N,0.352772,0.481721,0.523184,0.458454
14187,0,N,0.428465,0.421787,0.430798,0.446557,N,0.352543,0.481590,0.521581,0.458162
14188,0,N,0.428398,0.421523,0.430844,0.446927,N,0.352641,0.481406,0.521744,0.457968
14189,0,N,0.428637,0.421416,0.430908,0.446528,N,0.352413,0.480987,0.522596,0.457924
14190,0,N,0.428527,0.421240,0.430997,0.446391,N,0.353146,0.481519,0.520518,0.457822
14191,0,N,0.428918,0.421304,0.431135,0.446881,N,0.353669,0.481720,0.518015,0.457974
14192,0,N,0.429306,0.421606,0.431419,0.446808,N,0.353146,0.481826,0.520089,0.458163
14193,0,N,0.429083,0.421261,0.431552,0.446650,N,0.353081,0.481745,0.526247,0.457732
14194,0,N,0.429587,0.421800,0.431201,0.446411,N,0.352885,0.481745,0.525485,0.458097
14195,0,N,0.429326,0.421219,0.431491,0.446927,N,0.352936,0.482008,0.525580,0.458212
14196,0,N,0.428730,0.421090,0.431262,0.446410,N,0.352935,0.481522,0.524897,0.457847
14197,0,N,0.428636,0.420897,0.431485,0.446717,N,0.352608,0.482064,0.524515,0.458138
14198,0,N,0.429103,0.421027,0.430953,0.446646,N,0.352689,0.482801,0.524715,0.458431
14199,0,N,0.429062,0.421135,0.431575,0.446387,N,0.352412,0.481719,0.523368,0.458236
14200,0,N,0.428480,0.420834,0.431486,0.446739,N,0.352446,0.481640,0.523551,0.458357
14201,0,N,0.428792,0.421393,0.431107,0.446551,N,0.352381,0.481851,0.523195,0.457876
14202,0,N,0.428598,0.420812,0.431308,0.447237,N,0.352543,0.481904,0.522015,0.458164
14203,0,N,0.429088,0.420812,0.430930,0.446762,N,0.352592,0.481879,0.522420,0.457700
14204,0,N,0.428356,0.420383,0.430665,0.446670,N,0.352482,0.481801,0.521840,0.457848
14205,0,N,0.428846,0.420707,0.430598,0.446668,N,0.352837,0.482038,0.520578,0.458699
14206,0,N,0.427910,0.420406,0.431042,0.446762,N,0.352120,0.481459,0.519294,0.457197
14207,0,N,0.427606,0.420533,0.430664,0.446644,N,0.352266,0.481458,0.515104,0.457289
14208,0,N,0.428075,0.420394,0.430844,0.447044,N,0.352250,0.481209,0.518830,0.457367
14209,0,N,0.427822,0.420426,0.430599,0.446811,N,0.352397,0.481485,0.519572,0.457781
14210,0,N,0.428087,0.420619,0.430025,0.446575,N,0.352401,0.481571,0.519264,0.457628
14211,0,N,0.427942,0.420798,0.429472,0.446787,N,0.352413,0.481379,0.518799,0.457538
14212,0,N,0.427737,0.420879,0.429322,0.446550,N,0.352266,0.481958,0.519506,0.457800
14213,0,N,0.427327,0.420322,0.429603,0.446622,N,0.352218,0.481511,0.517250,0.458024
14214,0,N,0.427693,0.420427,0.429781,0.447029,N,0.352805,0.481746,0.520321,0.457701
14215,0,N,0.427588,0.420342,0.430000,0.446434,N,0.352397,0.481877,0.522486,0.457895
14216,0,N,0.427787,0.420879,0.429977,0.446433,N,0.352365,0.481773,0.520800,0.457677
14217,0,N,0.428534,0.420363,0.430178,0.446910,N,0.352543,0.482043,0.518824,0.458121
14218,0,N,0.428534,0.420642,0.430156,0.447139,N,0.352527,0.481955,0.525676,0.457846
14219,0,N,0.427975,0.420172,0.430268,0.447044,N,0.352137,0.481771,0.525749,0.457923
14220,0,N,0.428003,0.420729,0.430337,0.446411,N,0.352222,0.481745,0.525130,0.457683
14221,0,N,0.428072,0.420237,0.430111,0.446622,N,0.352463,0.482456,0.522876,0.457926
14222,0,N,0.427653,0.420600,0.430356,0.446690,N,0.352332,0.482035,0.522987,0.457950
14223,0,N,0.428099,0.420684,0.430002,0.446622,N,0.352222,0.482221,0.523346,0.457944
14224,0,N,0.427870,0.420729,0.429537,0.446693,N,0.352104,0.482113,0.522993,0.457726
14225,0,N,0.427276,0.420086,0.429736,0.446224,N,0.352397,0.481930,0.518851,0.457725
14226,0,N,0.427458,0.421034,0.429826,0.446434,N,0.352185,0.481824,0.511289,0.457798
14227,0,N,0.429046,0.422441,0.429228,0.446015,N,0.352219,0.481957,0.509143,0.458627
14228,0,N,0.429070,0.423116,0.429191,0.445826,N,0.352137,0.481931,0.509452,0.457773
14229,0,N,0.430336,0.423236,0.429936,0.445807,N,0.351941,0.481329,0.509675,0.458016
14230,0,N,0.431445,0.423667,0.429560,0.446298,N,0.352673,0.481510,0.509651,0.458162
14231,0,N,0.432288,0.423645,0.429715,0.446578,N,0.353636,0.481588,0.509345,0.458308
14232,0,N,0.432607,0.424083,0.428744,0.446183,N,0.354421,0.482250,0.510587,0.458552
14233,0,N,0.432595,0.423691,0.428635,0.445989,N,0.354404,0.482086,0.510347,0.458576
14234,0,N,0.432776,0.423390,0.429428,0.446458,N,0.354273,0.482352,0.510083,0.458552
14235,0,N,0.432654,0.423049,0.428860,0.445941,N,0.354405,0.482140,0.510722,0.459227
14236,0,N,0.431711,0.423219,0.429008,0.446341,N,0.354176,0.482430,0.510615,0.458968
14237,0,N,0.431157,0.422721,0.429098,0.446198,N,0.354208,0.482534,0.510082,0.458674
14238,0,N,0.431605,0.422246,0.429207,0.446552,N,0.353848,0.482191,0.510965,0.458211
14239,0,N,0.430754,0.422772,0.429075,0.446340,N,0.354095,0.482067,0.510511,0.458601
14240,0,N,0.431204,0.422419,0.429473,0.446459,N,0.353995,0.482114,0.510275,0.458555
14241,0,N,0.431980,0.422785,0.428657,0.446059,N,0.354224,0.481721,0.511420,0.457581
14242,0,N,0.433273,0.423868,0.428898,0.445896,N,0.354602,0.482141,0.511722,0.458627
14243,0,N,0.433998,0.423993,0.429103,0.445827,N,0.355044,0.482067,0.512206,0.457895
14244,0,N,0.434438,0.423602,0.429118,0.446599,N,0.355161,0.482480,0.515241,0.458194
14245,0,N,0.433870,0.424215,0.429014,0.446130,N,0.354503,0.482007,0.518363,0.458041
14246,0,N,0.433817,0.423800,0.429054,0.446505,N,0.354716,0.482507,0.516624,0.458049
14247,0,N,0.434753,0.424342,0.428856,0.446301,N,0.354356,0.482613,0.516946,0.458090
14248,0,N,0.434389,0.423754,0.428921,0.446364,N,0.354573,0.482456,0.516698,0.457846
14249,0,N,0.433875,0.423541,0.429230,0.446129,N,0.354487,0.482242,0.516603,0.458187
14250,0,N,0.433624,0.423691,0.428942,0.446272,N,0.354011,0.482138,0.516755,0.458016
14251,0,N,0.433672,0.423713,0.428767,0.445681,N,0.354225,0.482638,0.516229,0.458212
14252,0,N,0.433587,0.423129,0.428789,0.446646,N,0.354536,0.482481,0.515550,0.458309
14253,0,N,0.433338,0.422977,0.428458,0.446152,N,0.354409,0.482217,0.513809,0.457974
14254,0,N,0.432891,0.422892,0.428678,0.446763,N,0.354126,0.482269,0.515762,0.458114
14255,0,N,0.433061,0.422463,0.428639,0.446646,N,0.354241,0.482480,0.514143,0.458140
14256,0,N,0.432534,0.422076,0.428833,0.446645,N,0.354258,0.482377,0.517856,0.458090
14257,0,N,0.432065,0.422124,0.428590,0.446481,N,0.353897,0.482586,0.519498,0.457967
14258,0,N,0.432034,0.421849,0.428415,0.446718,N,0.353733,0.481954,0.519207,0.457658
14259,0,N,0.431870,0.421840,0.428458,0.446882,N,0.353652,0.481876,0.518858,0.457774
14260,0,N,0.431448,0.421650,0.428525,0.446741,N,0.353881,0.482087,0.519269,0.457853
14261,0,N,0.431717,0.422192,0.428525,0.445920,N,0.353801,0.482537,0.518168,0.457609
14262,0,N,0.431097,0.421668,0.428745,0.446855,N,0.353603,0.482495,0.513167,0.457636
14263,0,N,0.431286,0.422442,0.429098,0.446387,N,0.353718,0.482243,0.514488,0.457774
14264,0,N,0.432827,0.422506,0.428743,0.446207,N,0.353440,0.482666,0.516974,0.457822
14265,0,N,0.432523,0.422205,0.428794,0.446556,N,0.353684,0.482665,0.517634,0.458280
14266,0,N,0.431741,0.421839,0.429627,0.447305,N,0.353920,0.483233,0.521030,0.457798
14267,0,N,0.431849,0.421886,0.428722,0.446691,N,0.353521,0.482743,0.521521,0.457627
14268,0,N,0.431958,0.421005,0.429384,0.446716,N,0.354226,0.482479,0.521578,0.457896
14269,0,N,0.431669,0.420940,0.429340,0.446705,N,0.353684,0.482453,0.517987,0.457750
14270,0,N,0.431315,0.420641,0.428877,0.446362,N,0.353668,0.482216,0.517913,0.457660
14271,0,N,0.431513,0.420791,0.428810,0.446715,N,0.353407,0.482242,0.519378,0.457580
14272,0,N,0.430886,0.420534,0.428988,0.446997,N,0.353375,0.482611,0.516402,0.457749
14273,0,N,0.431444,0.420596,0.428832,0.446669,N,0.352983,0.483137,0.516758,0.457603
14274,0,N,0.431134,0.420620,0.428943,0.447265,N,0.352837,0.483164,0.518793,0.457458
14275,0,N,0.429802,0.420641,0.428348,0.446341,N,0.352740,0.482350,0.517021,0.457629
14276,0,N,0.430388,0.420856,0.428438,0.446552,N,0.353134,0.482671,0.514855,0.457708
14277,0,N,0.429708,0.420622,0.428118,0.446644,N,0.352755,0.482086,0.515780,0.457416
14278,0,N,0.429648,0.420278,0.428129,0.446809,N,0.352820,0.482007,0.518034,0.457361
14279,0,N,0.429339,0.420344,0.428239,0.446833,N,0.352609,0.482202,0.518083,0.457190
14280,0,N,0.429504,0.420130,0.428370,0.446346,N,0.352903,0.482745,0.518865,0.457266
14281,0,N,0.430878,0.420281,0.428878,0.446293,N,0.353489,0.482585,0.518634,0.457679
14282,0,N,0.429876,0.419852,0.429098,0.446833,N,0.352837,0.482036,0.515204,0.458411
14283,0,N,0.429907,0.419617,0.429187,0.447068,N,0.352902,0.482329,0.518903,0.457994
14284,0,N,0.429164,0.419533,0.428922,0.447115,N,0.352804,0.482039,0.522406,0.457725
14285,0,N,0.429013,0.419766,0.428657,0.447069,N,0.352624,0.481929,0.520935,0.457947
14286,0,N,0.429653,0.420194,0.428553,0.446675,N,0.352710,0.482218,0.517177,0.457482
14287,0,N,0.429141,0.420237,0.429186,0.446904,N,0.352592,0.482349,0.518084,0.457288
14288,0,N,0.429131,0.419961,0.428920,0.446693,N,0.352348,0.482138,0.519829,0.457270
14289,0,N,0.428878,0.419663,0.428922,0.446808,N,0.352593,0.482558,0.520439,0.457798
14290,0,N,0.429369,0.419703,0.428745,0.447069,N,0.352641,0.482585,0.518284,0.458017
14291,0,N,0.429058,0.419661,0.428767,0.446761,N,0.352804,0.482349,0.518991,0.457512
14292,0,N,0.429550,0.419255,0.429009,0.446456,N,0.352723,0.482612,0.518219,0.458188
14293,0,N,0.429121,0.419405,0.429009,0.446715,N,0.352628,0.482749,0.517285,0.457782
14294,0,N,0.429056,0.419341,0.429054,0.446950,N,0.352576,0.482690,0.517336,0.457774
14295,0,N,0.428725,0.419663,0.428966,0.446786,N,0.352429,0.482769,0.516442,0.457544
14296,0,N,0.428660,0.419619,0.428855,0.446410,N,0.352462,0.482690,0.515965,0.457482
14297,0,N,0.428643,0.419456,0.429010,0.446995,N,0.352348,0.482613,0.515666,0.455661
14298,0,N,0.428261,0.419170,0.428987,0.446810,N,0.352169,0.482322,0.512638,0.451351
14299,0,N,0.428253,0.419642,0.428767,0.446668,N,0.352364,0.482323,0.510791,0.450861
14300,0,N,0.428397,0.418456,0.428679,0.446600,N,0.352418,0.482771,0.511861,0.450796
14301,0,N,0.428132,0.419149,0.428570,0.446904,N,0.352462,0.482166,0.512994,0.450719
14302,0,N,0.427439,0.419236,0.428349,0.447029,N,0.352282,0.482270,0.513427,0.449755
14303,0,N,0.427919,0.419005,0.429076,0.446762,N,0.352634,0.482480,0.517260,0.449660
14304,0,N,0.428029,0.419452,0.428305,0.446599,N,0.353114,0.482272,0.519013,0.449536
14305,0,N,0.426971,0.419214,0.427866,0.446463,N,0.352364,0.482141,0.520931,0.449063
14306,0,N,0.426971,0.418900,0.428195,0.446528,N,0.352006,0.481930,0.522275,0.449047
14307,0,N,0.427612,0.419043,0.428658,0.446627,N,0.352207,0.482067,0.520345,0.448739
14308,0,N,0.427254,0.419278,0.428307,0.446599,N,0.352202,0.481774,0.521045,0.449584
14309,0,N,0.427329,0.419024,0.428416,0.446857,N,0.352288,0.481928,0.522596,0.448968
14310,0,N,0.427211,0.418874,0.428372,0.446528,N,0.352429,0.481906,0.524590,0.449275
14311,0,N,0.427464,0.419309,0.428920,0.447185,N,0.351926,0.482034,0.525700,0.449559
14312,0,N,0.427520,0.418620,0.429296,0.446715,N,0.352219,0.482059,0.527048,0.450365
14313,0,N,0.427480,0.418599,0.429074,0.446668,N,0.352316,0.482087,0.527088,0.450008
14314,0,N,0.427828,0.418562,0.429324,0.446621,N,0.352559,0.482008,0.525209,0.450245
14315,0,N,0.427783,0.418960,0.429102,0.446762,N,0.352332,0.482036,0.527516,0.449866
14316,0,N,0.427454,0.418663,0.428789,0.446715,N,0.352559,0.482217,0.525623,0.449843
14317,0,N,0.427942,0.418407,0.429140,0.446669,N,0.352397,0.482060,0.526017,0.449606
14318,0,N,0.427451,0.418492,0.428854,0.446951,N,0.352478,0.481902,0.526839,0.449867
14319,0,N,0.427348,0.418134,0.428877,0.447044,N,0.351975,0.482138,0.526047,0.450212
14320,0,N,0.427174,0.418727,0.428921,0.447165,N,0.351763,0.482349,0.524297,0.449866
14321,0,N,0.427742,0.418770,0.428900,0.447020,N,0.351424,0.482034,0.523884,0.449678
14322,0,N,0.427484,0.418514,0.428590,0.446622,N,0.351909,0.482034,0.521840,0.449204
14323,0,N,0.426909,0.418407,0.428723,0.446550,N,0.352657,0.481981,0.520783,0.449725
14324,0,N,0.427455,0.419347,0.428617,0.446510,N,0.352495,0.482560,0.516228,0.450057
14325,0,N,0.426563,0.418599,0.428420,0.446433,N,0.352186,0.482639,0.517878,0.449322
14326,0,N,0.427286,0.418450,0.428789,0.446882,N,0.352462,0.482033,0.518243,0.449702
14327,0,N,0.426825,0.418876,0.429076,0.446528,N,0.352349,0.481903,0.515496,0.449359
14328,0,N,0.426952,0.419259,0.428679,0.446506,N,0.352526,0.482377,0.517425,0.449679
14329,0,N,0.426518,0.418492,0.428173,0.446411,N,0.352495,0.481902,0.514281,0.449536
14330,0,N,0.426712,0.418732,0.428503,0.446366,N,0.352495,0.482270,0.515372,0.449655
14331,0,N,0.426614,0.419454,0.428349,0.446175,N,0.352478,0.482350,0.514489,0.449608
14332,0,N,0.426412,0.419304,0.428245,0.446533,N,0.352218,0.482218,0.516552,0.449725
14333,0,N,0.426411,0.419626,0.428134,0.446364,N,0.352559,0.482483,0.517241,0.449465
14334,0,N,0.426315,0.418684,0.428767,0.446505,N,0.352381,0.482140,0.512341,0.449418
14335,0,N,0.426418,0.418709,0.428922,0.446293,N,0.351845,0.481929,0.510784,0.449913
14336,0,N,0.426538,0.418280,0.428793,0.446576,N,0.352202,0.481876,0.512270,0.449890
14337,0,N,0.426622,0.418578,0.429008,0.446293,N,0.352039,0.481878,0.516243,0.449836
14338,0,N,0.426960,0.419112,0.429130,0.446106,N,0.352153,0.482191,0.516703,0.449937
14339,0,N,0.426863,0.418264,0.429142,0.446574,N,0.352300,0.482191,0.512644,0.450062
14340,0,N,0.426423,0.418534,0.429185,0.446627,N,0.352169,0.482165,0.515633,0.449838
14341,0,N,0.426570,0.418535,0.429383,0.446436,N,0.351898,0.482165,0.516868,0.450056
14342,0,N,0.426118,0.418641,0.429141,0.446624,N,0.351570,0.481823,0.515991,0.449796
14343,0,N,0.426644,0.419024,0.429008,0.446508,N,0.351666,0.481902,0.516651,0.449842
14344,0,N,0.426627,0.418470,0.428899,0.446601,N,0.351797,0.482299,0.517203,0.450247
14345,0,N,0.426703,0.418876,0.428833,0.446575,N,0.351942,0.482087,0.515930,0.450080
14346,0,N,0.426361,0.418619,0.428948,0.446550,N,0.351877,0.481798,0.512033,0.449654
14347,0,N,0.426645,0.419323,0.428876,0.446270,N,0.351844,0.482324,0.512225,0.449820
14348,0,N,0.426190,0.418724,0.428833,0.446928,N,0.352170,0.481719,0.514213,0.449760
14349,0,N,0.426673,0.418874,0.429097,0.447068,N,0.352381,0.481930,0.515008,0.448785
14350,0,N,0.426560,0.419307,0.428634,0.446222,N,0.352498,0.482323,0.517424,0.449277
14351,0,N,0.426075,0.418901,0.428348,0.446059,N,0.352153,0.482193,0.517692,0.449276
14352,0,N,0.426234,0.418957,0.429165,0.446670,N,0.352364,0.481798,0.512715,0.449537
14353,0,N,0.426718,0.419027,0.428377,0.446443,N,0.352446,0.482270,0.516952,0.449583
14354,0,N,0.426544,0.419320,0.428767,0.446481,N,0.352462,0.482087,0.518188,0.449417
14355,0,N,0.426329,0.418939,0.428788,0.446740,N,0.352405,0.482220,0.517043,0.449394
14356,0,N,0.426098,0.419386,0.428415,0.446107,N,0.352446,0.482193,0.516141,0.449536
14357,0,N,0.426626,0.419151,0.428747,0.446551,N,0.352366,0.481877,0.515497,0.449559
14358,0,N,0.426118,0.419000,0.428905,0.446763,N,0.352413,0.481903,0.516230,0.449417
14359,0,N,0.426609,0.418938,0.428723,0.446393,N,0.352429,0.482218,0.518382,0.449654
14360,0,N,0.426254,0.418982,0.428923,0.446740,N,0.352201,0.481797,0.518922,0.449087
14361,0,N,0.426688,0.419065,0.428679,0.446435,N,0.352056,0.481774,0.517545,0.449771
14362,0,N,0.426730,0.419365,0.428552,0.446598,N,0.351877,0.481902,0.518291,0.449849
14363,0,N,0.426823,0.419386,0.429014,0.446105,N,0.352455,0.482429,0.519474,0.450151
14364,0,N,0.426896,0.419128,0.429097,0.446575,N,0.352316,0.482140,0.518879,0.449796
14365,0,N,0.426857,0.419454,0.428899,0.446294,N,0.352039,0.482428,0.518567,0.449771
14366,0,N,0.426735,0.419619,0.428766,0.446598,N,0.352040,0.482270,0.516994,0.449783
14367,0,N,0.426742,0.419240,0.428949,0.446503,N,0.351877,0.482533,0.517134,0.449534
14368,0,N,0.427129,0.419556,0.428701,0.446201,N,0.351958,0.482113,0.518843,0.450252
14369,0,N,0.427066,0.419726,0.428678,0.446528,N,0.352007,0.482271,0.518041,0.449771
14370,0,N,0.426401,0.419428,0.428662,0.446198,N,0.352060,0.482298,0.517489,0.449358
14371,0,N,0.426062,0.419107,0.429076,0.446437,N,0.352580,0.482037,0.517715,0.449607
14372,0,N,0.425763,0.419107,0.428348,0.445872,N,0.352104,0.482113,0.514883,0.449040
14373,0,N,0.426080,0.419321,0.428085,0.446316,N,0.352169,0.481798,0.513148,0.448970
14374,0,N,0.426212,0.419127,0.428943,0.446953,N,0.352250,0.481640,0.513728,0.449394
14375,0,N,0.426236,0.419641,0.428726,0.446494,N,0.352332,0.481719,0.513887,0.449732
14376,0,N,0.426190,0.419876,0.428394,0.446528,N,0.352479,0.482430,0.514966,0.449465
14377,0,N,0.426294,0.419513,0.428458,0.446271,N,0.352397,0.481956,0.515377,0.449725
14378,0,N,0.426089,0.419453,0.427976,0.445971,N,0.352271,0.482061,0.513085,0.449583
14379,0,N,0.425932,0.419128,0.428307,0.446437,N,0.352056,0.481824,0.511135,0.449306
14380,0,N,0.425802,0.419640,0.428043,0.446086,N,0.352187,0.482271,0.513000,0.449927
14381,0,N,0.426608,0.419234,0.427977,0.446297,N,0.352154,0.482013,0.514618,0.449963
14382,0,N,0.426412,0.419599,0.428151,0.445989,N,0.352300,0.482061,0.513571,0.449015
14383,0,N,0.426409,0.419256,0.428614,0.446059,N,0.351909,0.482507,0.514415,0.449299
14384,0,N,0.426469,0.419215,0.428546,0.446013,N,0.351975,0.481957,0.515171,0.449778
14385,0,N,0.426357,0.419235,0.428575,0.446999,N,0.351878,0.482190,0.516034,0.449938
14386,0,N,0.426985,0.419366,0.428485,0.445302,N,0.351926,0.482165,0.516503,0.449842
14387,0,N,0.426603,0.419193,0.428835,0.446089,N,0.351845,0.482584,0.514748,0.450153
14388,0,N,0.426555,0.419002,0.428656,0.446480,N,0.351925,0.482586,0.513579,0.449748
14389,0,N,0.426540,0.418811,0.429297,0.446623,N,0.351845,0.482771,0.513470,0.450319
14390,0,N,0.426460,0.419408,0.428701,0.446246,N,0.351784,0.482795,0.514590,0.450103
14391,0,N,0.426491,0.419074,0.428524,0.446340,N,0.351473,0.481981,0.516652,0.449802
14392,0,N,0.426257,0.418980,0.428745,0.446249,N,0.351716,0.482066,0.522948,0.449848
14393,0,N,0.426320,0.419237,0.428546,0.446107,N,0.351521,0.482613,0.521652,0.449536
14394,0,N,0.426016,0.418788,0.429087,0.446059,N,0.351569,0.481587,0.523437,0.449488
14395,0,N,0.426089,0.419320,0.428700,0.446036,N,0.351943,0.482348,0.527669,0.449779
14396,0,N,0.426236,0.420774,0.428413,0.445709,N,0.352149,0.482929,0.530114,0.449896
14397,0,N,0.426256,0.420902,0.428403,0.445592,N,0.352122,0.482928,0.531608,0.449701
14398,0,N,0.426535,0.421030,0.428178,0.445406,N,0.351651,0.482296,0.527605,0.449464
14399,0,N,0.426389,0.420811,0.428501,0.445342,N,0.351861,0.482375,0.526435,0.449748
14400,0,N,0.426967,0.421651,0.428458,0.445477,N,0.351748,0.483009,0.520967,0.449417
14401,0,N,0.426794,0.421739,0.428370,0.445734,N,0.351877,0.482509,0.514450,0.450481
14402,0,N,0.426897,0.420984,0.428458,0.445641,N,0.351958,0.482901,0.515673,0.449795
14403,0,N,0.427160,0.421155,0.428436,0.445219,N,0.351958,0.482663,0.515581,0.450078
14404,0,N,0.426565,0.421134,0.428394,0.445342,N,0.351698,0.482795,0.515278,0.449847
14405,0,N,0.427043,0.420941,0.428812,0.445318,N,0.351699,0.482927,0.515780,0.449936
14406,0,N,0.426659,0.421777,0.428813,0.445336,N,0.351487,0.482428,0.516662,0.449889
14407,0,N,0.428289,0.421797,0.428965,0.445672,N,0.351602,0.482481,0.518466,0.451953
14408,0,N,0.427757,0.421669,0.428987,0.445430,N,0.351715,0.482479,0.518443,0.450334
14409,0,N,0.428463,0.421519,0.428392,0.445899,N,0.352218,0.482951,0.519492,0.450245
14410,0,N,0.428056,0.420624,0.429144,0.446248,N,0.351895,0.483271,0.519658,0.450577
14411,0,N,0.428343,0.420429,0.428486,0.445732,N,0.351715,0.483426,0.511720,0.450339
14412,0,N,0.427807,0.419680,0.429014,0.446111,N,0.351635,0.483003,0.511992,0.450246
14413,0,N,0.428022,0.420195,0.429120,0.445874,N,0.351553,0.483189,0.513355,0.450388
14414,0,N,0.428093,0.419618,0.429125,0.446574,N,0.351651,0.483029,0.510853,0.450223
14415,0,N,0.427759,0.419661,0.427173,0.446788,N,0.351375,0.483372,0.511462,0.450505
14416,0,N,0.427627,0.419724,0.429114,0.446343,N,0.351310,0.483583,0.510606,0.448048
14417,0,N,0.427464,0.420216,0.428811,0.446411,N,0.351456,0.483690,0.511861,0.450648
14418,0,N,0.427329,0.420562,0.428547,0.446059,N,0.351460,0.483202,0.511028,0.449868
14419,0,N,0.427530,0.420365,0.429009,0.446363,N,0.351683,0.483452,0.511239,0.450577
14420,0,N,0.427741,0.420471,0.428370,0.445801,N,0.351358,0.483583,0.510353,0.450061
14421,0,N,0.427217,0.420599,0.428525,0.445804,N,0.351374,0.483425,0.512593,0.450102
14422,0,N,0.427489,0.422038,0.428702,0.445711,N,0.351375,0.482897,0.511493,0.450719
14423,0,N,0.428674,0.423279,0.428855,0.445198,N,0.352057,0.483451,0.502968,0.450981
14424,0,N,0.428799,0.424709,0.428546,0.445063,N,0.352043,0.483161,0.503224,0.450457
14425,0,N,0.428807,0.425103,0.428348,0.445246,N,0.352109,0.483452,0.500644,0.450387
14426,0,N,0.428924,0.425596,0.428856,0.445128,N,0.352365,0.483137,0.501212,0.450773
14427,0,N,0.428787,0.426055,0.428524,0.445314,N,0.352287,0.482900,0.502862,0.450719
14428,0,N,0.429049,0.426558,0.428900,0.445036,N,0.352304,0.483321,0.502349,0.450625
14429,0,N,0.429214,0.427082,0.428723,0.445217,N,0.352512,0.482979,0.503824,0.450797
14430,0,N,0.428867,0.426774,0.428795,0.444848,N,0.352462,0.483161,0.507287,0.450650
14431,0,N,0.428548,0.426730,0.428854,0.445128,N,0.351861,0.483161,0.506791,0.450481
14432,0,N,0.428335,0.426270,0.429406,0.444896,N,0.351700,0.483371,0.507181,0.450797
14433,0,N,0.428770,0.426557,0.428972,0.445246,N,0.351618,0.482874,0.507019,0.450744
14434,0,N,0.428333,0.424815,0.429163,0.445712,N,0.351554,0.483110,0.504087,0.450862
14435,0,N,0.428532,0.424103,0.428936,0.445857,N,0.351570,0.483451,0.505577,0.450796
14436,0,N,0.428461,0.423111,0.428679,0.446131,N,0.351537,0.483476,0.504627,0.450559
14437,0,N,0.428284,0.423215,0.428633,0.446295,N,0.351553,0.483635,0.506161,0.450411
14438,0,N,0.428416,0.423391,0.428856,0.446112,N,0.351424,0.483952,0.506393,0.450507
14439,0,N,0.428306,0.422638,0.428811,0.446060,N,0.351423,0.483582,0.506296,0.450601
14440,0,N,0.428330,0.422811,0.428568,0.446037,N,0.351282,0.483819,0.505907,0.450316
14441,0,N,0.428424,0.422892,0.428811,0.445991,N,0.351100,0.483397,0.505405,0.450505
14442,0,N,0.427758,0.423628,0.428702,0.445880,N,0.351298,0.483608,0.504091,0.450164
14443,0,N,0.427429,0.423261,0.428460,0.446020,N,0.351553,0.483714,0.503427,0.450316
14444,0,N,0.427061,0.423130,0.428612,0.445756,N,0.351472,0.483477,0.504383,0.450577
