,moisture_18.csv,
,,CoderPCA,5,5,10,10,25,25,25,,61.6,61.6,19.42,15.08,13.07,9.42,8.2
,,CoderAPCA,25,25,200,200,200,200,200,,32.9,32.9,4.11,2.42,2.02,1.47,1.25
,,CoderCA,25,25,25,200,200,200,200,,55.78,55.58,42.8,5.91,3.92,2.97,2.6
,moisture_19.csv,
,,CoderPCA,5,5,5,5,5,5,5,,94.49,67.44,66.93,66.35,65.4,63.0,48.46
,,CoderAPCA,5,25,25,25,25,25,50,,78.95,44.68,43.4,41.4,40.03,36.15,22.52
,,CoderCA,5,25,25,25,25,25,25,,102.07,67.47,66.49,65.61,64.35,61.71,55.8
,moisture_2.csv,
,,CoderPCA,5,100,100,100,100,100,100,,51.11,2.65,2.48,2.32,2.32,2.32,2.32
,,CoderAPCA,25,200,200,200,200,200,200,,24.74,0.93,0.9,0.85,0.82,0.81,0.78
,,CoderCA,50,200,200,200,200,200,200,,41.99,1.73,1.67,1.59,1.55,1.53,1.51
,moisture_20.csv,
,,CoderPCA,5,10,10,25,25,25,25,,59.26,21.18,15.72,9.85,8.64,8.64,6.82
,,CoderAPCA,25,200,200,200,200,200,200,,32.42,5.29,3.65,2.19,1.75,1.5,1.2
,,CoderCA,25,50,200,200,200,200,200,,53.93,36.73,6.06,2.85,2.34,2.19,2.04
,moisture_3.csv,
,,CoderPCA,5,25,50,50,50,50,50,,73.27,6.96,5.87,4.78,4.53,4.11,3.69
,,CoderAPCA,25,200,200,200,200,200,200,,43.13,1.76,1.5,1.21,1.07,1.01,0.91
,,CoderCA,25,200,200,200,200,200,200,,67.88,3.13,2.1,1.85,1.76,1.72,1.64
,moisture_4.csv,
,,CoderPCA,5,5,5,10,25,25,50,,99.57,85.82,77.41,19.28,8.98,6.14,5.16
,,CoderAPCA,5,10,10,200,200,200,200,,79.53,56.27,39.98,4.89,1.46,1.11,0.88
,,CoderCA,5,5,5,25,50,200,200,,105.43,94.07,78.73,44.19,20.34,5.98,1.82
,moisture_5.csv,
,,CoderPCA,5,25,25,25,25,25,25,,70.66,15.71,14.82,13.4,11.8,10.38,9.85
,,CoderAPCA,25,200,200,200,200,200,200,,46.39,6.05,4.35,2.76,2.11,1.69,1.36
,,CoderCA,25,200,200,200,200,200,200,,69.46,5.54,4.45,3.42,2.93,2.67,2.33
,moisture_6.csv,
,,CoderPCA,200,200,5,5,5,5,10,,100.03,100.03,98.74,80.61,57.5,32.17,14.2
,,CoderAPCA,5,5,5,10,25,50,200,,85.28,85.18,81.28,45.39,25.97,11.05,2.44
,,CoderCA,5,5,5,5,5,10,25,,108.29,107.11,104.71,84.58,69.61,55.33,33.9
,moisture_7.csv,
,,CoderPCA,10,10,10,10,10,10,50,,58.44,58.24,46.52,46.32,32.12,19.4,5.06
,,CoderAPCA,25,25,50,50,200,200,200,,44.57,44.44,32.9,21.9,10.13,4.13,0.81
,,CoderCA,25,25,25,50,100,100,200,,61.25,59.76,56.72,38.46,31.03,24.16,12.08
,moisture_8.csv,
,,CoderPCA,5,5,10,25,50,50,100,,91.06,34.24,13.24,5.54,4.59,3.65,2.8
,,CoderAPCA,10,50,200,200,200,200,200,,58.72,11.67,2.1,0.97,0.83,0.79,0.75
,,CoderCA,5,5,50,200,200,200,200,,90.12,67.51,20.23,3.29,1.84,1.62,1.53
,moisture_9.csv,
,,CoderPCA,200,5,10,10,25,50,50,,100.03,39.9,27.13,17.42,9.59,5.42,3.68
,,CoderAPCA,5,50,100,200,200,200,200,,91.32,19.39,10.07,3.41,1.46,0.9,0.77
,,CoderCA,5,10,50,200,200,200,200,,110.73,57.91,31.7,12.03,6.85,4.17,2.0
Pressure,pressure_1.csv,
,,CoderPCA,200,10,25,50,50,50,50,,100.04,11.12,6.78,4.91,4.0,4.0,4.0
,,CoderAPCA,5,200,200,200,200,200,200,,112.35,3.44,2.18,1.25,0.99,0.92,0.84
,,CoderCA,5,200,200,200,200,200,200,,83.23,1.86,1.71,1.68,1.68,1.68,1.68
,pressure_10.csv,
,,CoderPCA,200,10,25,50,50,50,50,,100.04,11.18,5.68,4.86,4.43,4.43,4.43
,,CoderAPCA,5,200,200,200,200,200,200,,108.22,2.88,1.86,1.16,0.95,0.86,0.85
,,CoderCA,5,200,200,200,200,200,200,,82.19,1.81,1.72,1.66,1.66,1.66,1.66
,pressure_11.csv,
,,CoderPCA,200,10,25,50,50,50,50,,100.04,11.2,6.42,5.39,4.53,4.53,4.53
,,CoderAPCA,5,200,200,200,200,200,200,,111.65,3.62,2.28,1.33,1.04,0.94,0.87
,,CoderCA,5,200,200,200,200,200,200,,84.88,1.74,1.68,1.68,1.68,1.68,1.68
,pressure_12.csv,
,,CoderPCA,200,10,25,50,50,50,50,,100.04,11.25,6.04,4.99,4.99,4.99,4.56
,,CoderAPCA,5,200,200,200,200,200,200,,111.89,3.72,2.35,1.36,1.05,0.92,0.85
,,CoderCA,5,200,200,200,200,200,200,,90.35,1.84,1.75,1.7,1.7,1.67,1.67
,pressure_13.csv,
,,CoderPCA,200,10,25,50,50,50,50,,100.04,11.0,5.85,4.17,3.29,3.29,3.29
,,CoderAPCA,5,200,200,200,200,200,200,,111.01,3.25,2.07,1.2,0.99,0.87,0.85
,,CoderCA,10,200,200,200,200,200,200,,80.46,1.75,1.72,1.66,1.66,1.66,1.66
,pressure_14.csv,
,,CoderPCA,200,10,25,50,50,50,50,,100.04,11.23,5.65,4.98,4.98,4.98,4.98
,,CoderAPCA,5,100,200,200,200,200,200,,112.75,3.61,2.3,1.3,1.04,0.95,0.88
,,CoderCA,5,200,200,200,200,200,200,,85.66,1.73,1.7,1.7,1.7,1.7,1.7
,pressure_2.csv,
,,CoderPCA,200,10,25,50,50,50,50,,100.04,11.18,6.29,5.0,4.59,4.59,4.17
,,CoderAPCA,5,200,200,200,200,200,200,,110.84,3.48,2.17,1.28,1.0,0.9,0.85
,,CoderCA,5,200,200,200,200,200,200,,87.59,1.75,1.75,1.72,1.72,1.69,1.69
,pressure_3.csv,
,,CoderPCA,200,10,25,25,50,50,50,,100.04,11.18,6.65,5.2,4.13,4.13,4.13
,,CoderAPCA,5,100,200,200,200,200,200,,113.12,3.55,2.22,1.26,1.0,0.91,0.85
,,CoderCA,5,200,200,200,200,200,200,,83.25,1.79,1.7,1.67,1.67,1.67,1.67
,pressure_4.csv,
,,CoderPCA,200,10,25,25,50,50,50,,100.04,11.1,6.47,5.05,3.82,3.82,3.82
,,CoderAPCA,5,200,200,200,200,200,200,,111.25,3.36,2.13,1.23,0.98,0.9,0.84
,,CoderCA,5,200,200,200,200,200,200,,83.09,1.8,1.68,1.68,1.68,1.68,1.68
,pressure_5.csv,
,,CoderPCA,200,10,25,25,50,50,50,,100.04,11.26,7.46,5.31,4.27,4.27,4.27
,,CoderAPCA,5,200,200,200,200,200,200,,112.41,3.42,2.16,1.25,1.0,0.9,0.86
,,CoderCA,5,200,200,200,200,200,200,,83.31,1.83,1.74,1.71,1.68,1.68,1.68
,pressure_6.csv,
,,CoderPCA,200,10,25,50,50,50,50,,100.04,11.14,5.7,4.43,4.0,4.0,3.58
,,CoderAPCA,5,200,200,200,200,200,200,,110.49,3.52,2.22,1.29,1.01,0.91,0.86
,,CoderCA,5,200,200,200,200,200,200,,88.73,1.8,1.74,1.71,1.71,1.68,1.68
,pressure_7.csv,
,,CoderPCA,200,10,25,50,50,50,50,,100.04,11.2,5.83,4.37,4.37,4.37,4.37
,,CoderAPCA,5,200,200,200,200,200,200,,111.71,3.43,2.16,1.25,0.99,0.92,0.87
,,CoderCA,5,200,200,200,200,200,200,,84.22,1.82,1.73,1.67,1.67,1.67,1.67
,pressure_8.csv,
,,CoderPCA,200,10,25,50,50,50,50,,100.04,11.09,6.38,4.71,4.27,4.27,4.27
,,CoderAPCA,5,100,200,200,200,200,200,,113.09,3.59,2.26,1.29,1.0,0.94,0.87
,,CoderCA,5,200,200,200,200,200,200,,83.63,1.71,1.68,1.68,1.68,1.68,1.68
,pressure_9.csv,
,,CoderPCA,200,10,25,25,50,50,50,,100.04,11.3,7.64,5.33,4.27,4.27,4.27
,,CoderAPCA,5,100,200,200,200,200,200,,113.1,3.63,2.29,1.3,1.02,0.9,0.87
,,CoderCA,5,200,200,200,200,200,200,,83.57,1.86,1.75,1.72,1.69,1.69,1.69
Radiation,radiation_1.csv,
,,CoderPCA,200,200,200,200,200,5,5,,100.02,100.02,100.02,100.02,100.02,99.15,94.26
,,CoderAPCA,5,5,5,5,5,5,5,,114.03,105.87,100.74,90.45,80.97,72.66,58.64
,,CoderCA,5,5,5,5,5,5,5,,114.25,111.68,110.29,106.75,103.03,99.11,90.77
,radiation_10.csv,
,,CoderPCA,200,5,5,5,5,5,10,,100.02,55.46,49.68,41.58,37.25,34.19,28.71
,,CoderAPCA,5,25,50,50,100,100,200,,101.67,36.64,29.23,19.95,15.46,12.5,9.24
,,CoderCA,5,50,50,100,100,100,200,,111.33,47.25,40.94,31.98,26.45,23.22,18.54
,radiation_11.csv,
,,CoderPCA,5,5,5,5,5,5,5,,74.51,61.69,59.13,54.15,50.37,47.01,41.0
,,CoderAPCA,10,25,50,50,50,50,50,,74.84,48.08,41.43,30.74,24.19,19.62,14.23
,,CoderCA,25,25,25,25,50,50,50,,80.03,55.44,49.69,41.73,36.48,32.1,26.27
,radiation_12.csv,
,,CoderPCA,200,200,50,50,5,5,5,,100.02,100.02,99.59,99.59,99.35,97.22,91.49
,,CoderAPCA,5,5,5,5,5,5,5,,114.05,107.06,102.73,93.25,84.26,76.74,64.45
,,CoderCA,5,5,5,5,5,5,5,,114.24,111.97,110.53,106.87,103.26,99.56,92.25
,radiation_13.csv,
,,CoderPCA,200,5,5,5,5,5,5,,100.02,99.49,94.08,67.33,45.72,34.59,25.6
,,CoderAPCA,5,5,5,10,25,50,100,,113.89,76.16,59.46,32.69,18.52,11.79,6.05
,,CoderCA,5,5,5,10,10,25,50,,114.16,99.95,90.06,69.18,51.06,37.32,21.31
,radiation_14.csv,
,,CoderPCA,5,5,5,5,5,5,5,,98.49,85.08,73.71,58.46,50.67,45.04,37.28
,,CoderAPCA,5,10,10,25,50,50,50,,94.42,66.23,51.19,33.59,25.1,19.87,13.91
,,CoderCA,5,5,10,25,25,25,50,,106.13,87.16,75.35,55.88,44.96,38.16,29.81
,radiation_15.csv,
,,CoderPCA,200,5,5,5,5,5,5,,100.02,91.02,82.4,68.62,59.54,53.01,44.04
,,CoderAPCA,5,5,10,25,25,25,50,,114.19,70.7,59.08,42.01,32.64,26.41,18.98
,,CoderCA,5,5,5,10,25,25,25,,114.24,88.65,78.87,62.44,51.01,43.83,33.97
,radiation_16.csv,
,,CoderPCA,5,5,5,5,5,5,5,,93.29,57.88,55.46,50.41,47.1,44.31,38.99
,,CoderAPCA,5,50,50,50,50,50,50,,97.05,43.76,37.85,28.05,22.48,19.1,14.07
,,CoderCA,5,50,50,50,50,50,50,,103.94,49.65,44.71,37.07,32.21,28.83,24.14
,radiation_17.csv,
,,CoderPCA,200,5,5,5,5,10,10,,100.02,67.01,52.33,34.25,27.45,23.52,16.47
,,CoderAPCA,5,10,25,50,100,100,200,,109.1,37.37,24.92,12.99,8.44,5.97,3.59
,,CoderCA,5,10,25,50,50,100,100,,112.53,54.03,39.64,23.79,16.6,12.42,8.22
,radiation_18.csv,
,,CoderPCA,5,5,5,10,10,10,10,,99.31,41.43,36.47,29.13,25.48,22.96,19.15
,,CoderAPCA,5,50,100,100,200,200,200,,90.65,21.8,16.28,10.6,7.87,6.39,4.46
,,CoderCA,5,100,100,200,200,200,200,,106.43,31.13,24.26,17.83,14.56,12.48,9.85
,radiation_19.csv,
,,CoderPCA,5,10,5,5,5,5,5,,97.44,58.71,56.82,49.34,43.14,38.0,30.73
,,CoderAPCA,5,25,25,50,100,100,100,,101.44,44.82,36.5,24.47,18.13,14.1,9.41
,,CoderCA,5,50,50,100,100,100,100,,107.65,48.66,42.8,34.01,28.45,24.28,18.63
,radiation_2.csv,
,,CoderPCA,5,5,5,5,5,5,5,,87.57,73.06,62.86,50.06,43.44,39.17,32.23
,,CoderAPCA,5,10,25,25,50,50,50,,94.66,46.96,35.47,22.49,16.4,12.55,8.32
,,CoderCA,5,25,25,25,25,25,50,,99.34,68.04,55.01,39.24,31.54,26.98,20.6
,radiation_20.csv,
,,CoderPCA,5,10,10,10,10,25,25,,99.64,33.67,27.8,21.96,18.88,17.03,14.33
,,CoderAPCA,5,100,200,200,200,200,200,,90.63,14.58,10.81,6.98,5.35,4.45,3.43
,,CoderCA,5,100,200,200,200,200,200,,107.16,22.3,16.4,11.7,9.69,8.45,6.93
,radiation_21.csv,
,,CoderPCA,5,10,10,10,10,10,10,,96.29,36.64,31.97,27.05,24.71,22.87,19.05
,,CoderAPCA,5,100,100,200,200,200,200,,84.16,18.36,14.4,10.11,8.02,6.59,4.51
,,CoderCA,5,100,200,200,200,200,200,,101.99,25.78,21.67,16.99,14.56,12.98,10.63
,radiation_22.csv,
,,CoderPCA,5,10,5,5,5,5,5,,98.79,57.21,54.38,46.68,41.28,37.08,30.87
,,CoderAPCA,5,25,50,100,100,100,100,,107.18,41.91,34.33,22.91,16.99,13.25,8.93
,,CoderCA,5,50,50,100,100,100,100,,110.59,47.02,41.36,32.46,26.87,22.95,17.6
,radiation_23.csv,
,,CoderPCA,10,10,10,10,10,5,5,,46.12,45.88,45.69,45.02,43.77,40.56,34.16
,,CoderAPCA,25,50,50,50,100,100,200,,44.51,37.41,33.17,25.15,19.6,15.59,10.38
,,CoderCA,50,50,50,100,100,100,100,,48.12,45.33,43.37,38.48,34.01,29.93,23.63
,radiation_24.csv,
,,CoderPCA,5,10,10,10,10,10,25,,99.81,38.43,33.48,27.75,24.99,22.86,19.25
,,CoderAPCA,5,50,100,100,200,200,200,,91.85,20.36,16.08,11.05,8.63,6.95,4.92
,,CoderCA,5,100,100,200,200,200,200,,107.07,28.12,23.71,18.34,15.51,13.57,10.94
,radiation_25.csv,
,,CoderPCA,5,10,10,10,10,25,25,,97.57,32.56,26.85,21.17,18.85,16.78,13.62
,,CoderAPCA,5,100,200,200,200,200,200,,87.35,13.95,10.27,6.23,4.64,3.66,2.63
,,CoderCA,5,100,200,200,200,200,200,,105.33,20.12,15.35,10.79,8.54,7.27,5.71
,radiation_26.csv,
,,CoderPCA,5,5,10,10,10,25,25,,96.38,36.03,29.66,23.46,20.66,18.49,15.22
,,CoderAPCA,5,100,100,200,200,200,200,,82.83,16.88,12.58,8.2,6.16,4.98,3.71
,,CoderCA,5,100,200,200,200,200,200,,101.44,25.15,18.67,13.47,11.08,9.57,7.65
,radiation_27.csv,
,,CoderPCA,5,5,5,10,10,10,10,,98.16,43.11,38.56,30.72,26.26,23.52,19.74
,,CoderAPCA,5,50,100,100,200,200,200,,86.41,23.88,18.46,12.17,8.97,7.22,5.18
,,CoderCA,5,100,100,200,200,200,200,,104.21,31.33,26.35,19.49,16.03,13.57,10.57
,radiation_28.csv,
,,CoderPCA,5,5,10,10,10,10,10,,83.38,40.0,34.97,28.77,25.48,23.03,19.18
,,CoderAPCA,10,50,100,100,200,200,200,,73.05,21.63,16.82,11.13,8.13,6.63,4.58
,,CoderCA,10,100,100,200,200,200,200,,88.6,29.25,24.24,18.03,14.72,12.63,9.79
,radiation_29.csv,
,,CoderPCA,200,5,10,10,10,10,25,,100.02,39.46,34.26,26.23,22.48,20.05,16.81
,,CoderAPCA,5,50,100,200,200,200,200,,95.66,20.09,15.08,9.54,7.05,5.57,3.96
,,CoderCA,5,100,100,200,200,200,200,,109.14,28.02,22.21,15.97,12.74,10.87,8.36
,radiation_3.csv,
,,CoderPCA,200,5,5,5,5,5,5,,100.02,97.88,86.06,47.51,33.73,28.46,23.25
,,CoderAPCA,5,5,10,25,50,50,100,,113.56,66.8,47.15,18.54,10.44,6.64,4.81
,,CoderCA,5,5,5,10,25,25,50,,114.18,95.41,82.79,53.99,33.56,22.55,13.36
,radiation_30.csv,
,,CoderPCA,200,5,10,10,10,10,10,,100.02,42.2,36.61,28.6,24.84,22.11,18.94
,,CoderAPCA,5,50,100,100,200,200,200,,99.97,22.41,16.72,10.81,7.93,6.21,4.32
,,CoderCA,5,50,100,200,200,200,200,,110.47,34.58,24.94,17.85,14.42,12.23,9.48
,radiation_31.csv,
,,CoderPCA,5,10,10,10,10,25,25,,83.22,33.17,26.45,20.83,18.38,16.33,13.41
,,CoderAPCA,10,100,200,200,200,200,200,,70.14,14.02,9.88,6.09,4.53,3.6,2.63
,,CoderCA,10,200,200,200,200,200,200,,88.0,19.49,14.55,10.25,8.22,6.98,5.51
,radiation_32.csv,
,,CoderPCA,5,5,5,10,10,10,10,,94.33,42.33,36.61,28.59,23.94,20.88,17.19
,,CoderAPCA,5,50,100,200,200,200,200,,82.09,21.25,15.87,9.67,6.81,5.27,3.57
,,CoderCA,5,100,100,200,200,200,200,,99.64,31.07,22.73,15.46,12.28,10.2,7.67
,radiation_33.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.02,55.69,46.89,39.54,35.94,32.87,28.21
,,CoderAPCA,5,25,50,50,100,100,200,,100.42,34.81,27.41,18.74,14.48,11.94,8.74
,,CoderCA,5,50,50,100,100,100,100,,110.06,43.2,36.96,29.17,24.54,21.69,17.61
,radiation_34.csv,
,,CoderPCA,50,100,100,100,100,100,100,,3.36,1.52,1.52,1.52,1.52,1.52,1.52
,,CoderAPCA,200,200,200,200,200,200,200,,0.71,0.7,0.7,0.7,0.7,0.7,0.7
,,CoderCA,200,200,200,200,200,200,200,,1.43,1.39,1.39,1.39,1.39,1.39,1.39
,radiation_4.csv,
,,CoderPCA,200,5,5,5,5,5,5,,100.02,67.51,58.82,47.11,39.8,34.65,27.81
,,CoderAPCA,5,25,25,50,50,100,100,,110.27,45.35,34.02,20.79,14.24,10.44,6.26
,,CoderCA,5,25,25,50,50,50,100,,112.83,63.5,52.72,38.51,30.16,24.72,17.43
,radiation_5.csv,
,,CoderPCA,10,10,10,10,10,10,5,,71.95,40.56,39.53,37.28,35.45,33.75,29.78
,,CoderAPCA,10,50,100,100,100,100,200,,73.54,31.29,26.55,18.5,14.45,11.8,8.43
,,CoderCA,25,100,100,100,100,100,100,,80.23,32.41,29.16,24.12,20.83,18.36,14.92
,radiation_6.csv,
,,CoderPCA,5,10,10,5,5,5,5,,86.38,58.61,56.96,51.11,45.82,41.14,33.28
,,CoderAPCA,5,25,25,50,100,100,100,,87.92,46.81,38.97,27.12,20.77,16.74,11.79
,,CoderCA,5,50,50,100,100,100,100,,95.97,48.85,43.84,35.81,30.59,26.67,21.46
,radiation_7.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.02,53.01,46.2,38.31,34.7,31.04,26.68
,,CoderAPCA,5,25,50,100,100,100,200,,100.01,33.12,25.86,17.42,13.53,11.16,8.28
,,CoderCA,5,50,50,100,100,100,200,,110.34,43.18,36.86,28.32,23.6,20.42,16.46
,radiation_8.csv,
,,CoderPCA,200,5,5,5,5,10,10,,100.02,55.33,48.57,41.11,36.31,33.12,28.4
,,CoderAPCA,5,25,50,50,100,100,200,,99.94,36.06,28.46,19.44,15.01,12.22,9.08
,,CoderCA,5,50,50,100,100,100,100,,110.37,46.0,39.78,31.23,26.37,22.62,18.1
,radiation_9.csv,
,,CoderPCA,200,5,5,5,5,10,10,,100.02,56.31,49.18,40.82,36.37,32.93,27.58
,,CoderAPCA,5,25,50,50,100,100,200,,101.19,36.24,28.8,19.17,14.8,12.01,8.75
,,CoderCA,5,50,50,100,100,100,100,,110.6,46.7,39.97,30.63,25.39,22.02,17.88
Snow_height,snow_height_1.csv,
,,CoderPCA,200,10,10,10,10,25,25,,100.03,24.26,18.4,15.83,15.47,15.17,15.17
,,CoderAPCA,5,100,200,200,200,200,200,,104.91,7.56,4.22,2.82,2.45,2.39,2.34
,,CoderCA,5,50,200,200,200,200,200,,111.35,21.94,10.38,5.47,4.79,4.62,4.45
,snow_height_10.csv,
,,CoderPCA,200,25,25,25,25,25,25,,100.03,13.41,11.01,10.53,10.53,10.05,10.05
,,CoderAPCA,5,200,200,200,200,200,200,,113.85,2.07,1.79,1.76,1.73,1.68,1.62
,,CoderCA,5,200,200,200,200,200,200,,114.56,5.59,3.52,3.24,3.19,3.19,3.19
,snow_height_11.csv,
,,CoderPCA,5,10,25,25,25,50,50,,99.39,15.73,13.19,9.4,7.66,5.79,5.47
,,CoderAPCA,5,200,200,200,200,200,200,,95.28,3.21,2.74,1.71,1.31,0.99,0.82
,,CoderCA,5,200,200,200,200,200,200,,107.27,6.59,5.04,4.19,3.82,2.64,2.23
,snow_height_12.csv,
,,CoderPCA,5,10,10,10,10,10,10,,99.9,24.18,21.88,21.11,21.06,21.0,19.23
,,CoderAPCA,5,100,200,200,200,200,200,,97.69,9.16,7.77,7.35,7.25,7.22,5.71
,,CoderCA,5,100,200,200,200,200,200,,108.85,17.22,13.35,11.28,11.06,10.93,10.43
,snow_height_13.csv,
,,CoderPCA,200,10,10,10,50,50,50,,100.03,16.28,16.28,15.87,4.61,4.61,4.61
,,CoderAPCA,5,200,200,200,200,200,200,,105.77,2.89,2.85,2.56,1.04,0.98,0.9
,,CoderCA,5,200,200,200,200,200,200,,112.04,5.51,5.2,5.11,4.91,3.64,1.85
,snow_height_14.csv,
,,CoderPCA,25,5,10,10,10,10,10,,99.89,42.55,40.32,38.69,38.22,38.22,35.24
,,CoderAPCA,5,50,50,100,100,100,100,,111.97,22.31,20.31,19.39,19.27,19.23,15.75
,,CoderCA,5,50,50,100,100,100,100,,113.81,36.46,31.61,28.75,28.27,28.08,26.82
,snow_height_15.csv,
,,CoderPCA,200,5,10,10,10,10,10,,100.03,37.36,32.79,31.12,30.94,30.7,30.28
,,CoderAPCA,5,50,100,100,200,200,200,,113.21,16.94,14.17,12.81,12.52,12.33,12.0
,,CoderCA,5,50,100,100,200,200,200,,114.47,30.76,24.11,20.38,19.49,19.13,18.87
,snow_height_16.csv,
,,CoderPCA,200,5,5,10,10,10,10,,100.03,57.22,39.28,27.54,23.17,21.51,20.63
,,CoderAPCA,5,25,50,100,200,200,200,,113.5,28.71,17.26,8.85,6.61,5.77,5.09
,,CoderCA,5,10,25,50,100,100,200,,114.49,58.97,40.39,21.03,14.78,12.16,9.75
,snow_height_17.csv,
,,CoderPCA,200,5,10,10,10,10,10,,100.03,40.89,36.25,32.82,32.17,31.16,26.67
,,CoderAPCA,5,50,50,100,100,100,200,,105.89,20.98,17.96,16.45,16.06,14.35,9.68
,,CoderCA,5,50,50,100,100,200,200,,111.73,35.5,29.39,24.56,23.55,22.64,20.45
,snow_height_18.csv,
,,CoderPCA,10,10,10,10,10,10,25,,97.24,26.09,24.92,24.92,24.92,23.99,18.28
,,CoderAPCA,5,200,200,200,200,200,200,,108.21,10.93,10.22,10.03,10.02,8.66,5.21
,,CoderCA,5,100,200,200,200,200,200,,110.97,17.73,15.4,14.57,14.55,14.1,13.14
,snow_height_19.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,67.48,46.11,28.65,21.32,18.57,17.25
,,CoderAPCA,5,10,25,100,100,200,200,,112.97,34.95,20.62,9.33,6.15,4.71,3.81
,,CoderCA,5,10,25,50,100,100,200,,114.45,66.02,46.93,24.17,15.34,11.34,8.17
,snow_height_2.csv,
,,CoderPCA,10,25,25,25,25,25,25,,93.81,13.31,11.94,10.57,10.57,10.57,9.19
,,CoderAPCA,5,200,200,200,200,200,200,,103.56,2.21,2.0,1.87,1.87,1.87,1.79
,,CoderCA,5,200,200,200,200,200,200,,107.42,5.55,3.95,3.63,3.52,3.41,3.41
,snow_height_20.csv,
,,CoderPCA,5,25,50,100,100,100,100,,97.19,7.09,4.57,3.22,3.22,3.22,3.22
,,CoderAPCA,5,200,200,200,200,200,200,,88.63,1.06,0.86,0.83,0.83,0.83,0.83
,,CoderCA,5,200,200,200,200,200,200,,102.52,2.5,1.85,1.57,1.55,1.55,1.55
,snow_height_21.csv,
,,CoderPCA,200,5,10,10,10,10,10,,100.03,47.19,42.79,36.57,34.59,33.95,33.78
,,CoderAPCA,5,25,50,100,100,100,100,,112.63,29.86,24.91,19.74,17.82,17.02,16.38
,,CoderCA,5,25,50,100,100,100,100,,114.14,46.17,38.21,31.17,28.31,26.54,24.92
,snow_height_22.csv,
,,CoderPCA,200,5,10,10,10,10,10,,100.03,49.9,45.37,40.88,40.13,40.02,39.9
,,CoderAPCA,5,25,50,50,50,50,50,,112.45,33.96,29.72,26.0,25.17,24.87,24.41
,,CoderCA,5,25,50,50,100,100,100,,114.11,50.32,43.77,37.92,35.84,35.13,34.63
,snow_height_23.csv,
,,CoderPCA,200,5,5,10,10,25,25,,100.03,37.41,29.39,18.44,15.87,14.76,12.11
,,CoderAPCA,5,50,100,200,200,200,200,,94.97,15.47,8.54,3.97,2.77,2.3,1.99
,,CoderCA,5,25,50,200,200,200,200,,107.22,32.95,20.39,10.1,6.6,5.36,4.15
,snow_height_24.csv,
,,CoderPCA,200,5,10,10,25,25,25,,100.03,33.7,25.0,17.2,14.42,13.49,13.02
,,CoderAPCA,5,50,100,200,200,200,200,,112.95,13.19,7.77,3.85,2.8,2.38,2.22
,,CoderCA,5,25,50,200,200,200,200,,114.24,30.73,18.67,9.7,6.71,5.23,4.31
,snow_height_25.csv,
,,CoderPCA,200,5,5,5,10,10,10,,100.03,62.78,47.08,37.42,33.22,30.27,28.66
,,CoderAPCA,5,25,25,50,100,100,100,,113.44,36.12,25.92,17.33,14.37,12.7,11.37
,,CoderCA,5,10,25,50,50,100,100,,114.44,62.32,46.87,32.19,26.42,23.34,20.13
,snow_height_26.csv,
,,CoderPCA,200,5,10,10,10,25,25,,100.03,30.3,21.05,17.09,16.62,16.51,11.07
,,CoderAPCA,5,100,200,200,200,200,200,,100.67,9.5,5.55,3.4,3.08,2.96,1.76
,,CoderCA,5,50,100,200,200,200,200,,110.0,21.97,13.74,7.2,5.79,5.48,5.1
,snow_height_27.csv,
,,CoderPCA,200,5,5,10,10,10,25,,100.03,46.68,33.27,21.35,18.14,16.16,13.97
,,CoderAPCA,5,25,50,200,200,200,200,,112.83,22.44,12.71,6.12,4.04,3.26,2.59
,,CoderCA,5,25,25,100,200,200,200,,114.38,48.17,30.85,14.92,9.72,7.35,5.43
,snow_height_28.csv,
,,CoderPCA,200,5,5,5,5,10,10,,100.03,87.0,69.42,41.35,31.44,26.69,18.62
,,CoderAPCA,5,10,10,25,50,100,100,,113.39,52.25,36.03,17.7,11.08,7.99,4.94
,,CoderCA,5,5,10,25,25,50,100,,114.36,80.63,65.47,40.04,27.83,20.27,13.12
,snow_height_29.csv,
,,CoderPCA,200,5,10,25,25,25,25,,100.03,32.07,21.83,14.45,12.08,11.6,11.6
,,CoderAPCA,5,50,100,200,200,200,200,,108.28,10.93,5.7,2.6,1.93,1.8,1.77
,,CoderCA,5,50,50,200,200,200,200,,112.92,27.4,15.85,7.0,4.63,3.78,3.34
,snow_height_3.csv,
,,CoderPCA,200,5,5,10,10,10,10,,100.03,40.93,30.64,22.4,21.65,21.65,21.41
,,CoderAPCA,5,25,50,200,200,200,200,,113.17,18.03,10.85,6.51,5.64,5.43,5.39
,,CoderCA,5,25,50,100,200,200,200,,114.4,40.21,25.35,13.59,11.01,9.94,9.28
,snow_height_4.csv,
,,CoderPCA,200,10,10,10,10,10,25,,100.03,27.43,21.27,17.22,17.06,17.06,15.38
,,CoderAPCA,5,100,200,200,200,200,200,,96.03,8.83,5.63,3.87,3.58,3.5,3.07
,,CoderCA,5,50,100,200,200,200,200,,108.84,20.89,12.76,7.8,6.54,6.09,5.93
,snow_height_5.csv,
,,CoderPCA,5,5,5,5,5,5,5,,65.01,60.83,58.31,55.24,51.62,49.57,44.77
