DATASET:,Climaps
FILENAME:,station_1736.csv
Timestamp,Humidity,Temperature,Vapor Pressure,Wet-bulb Temperature,Wind Direction,Wind Speed [avg],Wind Speed [max],Wind Speed [min],Internal Temperature,Surface Temperature
00:01:00,0.0,102.0,94.0,102.0,4266.0,0.0,2047.0,0.0,4601.0,6367.0
00:01:00,0.0,102.0,93.0,102.0,4266.0,0.0,2047.0,0.0,4600.0,6413.0
00:01:00,0.0,102.0,93.0,102.0,4266.0,0.0,2047.0,0.0,4600.0,6494.0
00:01:00,0.0,102.0,93.0,102.0,4266.0,2.0,2047.0,2047.0,4600.0,6466.0
00:01:00,0.0,102.0,93.0,102.0,4266.0,19.0,1770.0,2047.0,4600.0,6361.0
00:01:00,0.0,102.0,93.0,102.0,4266.0,33.0,1596.0,2047.0,4599.0,6519.0
00:01:00,0.0,102.0,93.0,102.0,4266.0,31.0,1716.0,2047.0,4600.0,6501.0
00:01:00,0.0,102.0,93.0,102.0,4266.0,20.0,2047.0,2047.0,4599.0,6411.0
00:01:00,0.0,102.0,93.0,102.0,4266.0,11.0,2047.0,2047.0,4598.0,6396.0
00:01:00,0.0,101.0,92.0,101.0,4266.0,32.0,1485.0,2047.0,4598.0,6395.0
00:01:00,0.0,101.0,92.0,101.0,4266.0,28.0,1538.0,2047.0,4599.0,6441.0
00:01:00,0.0,101.0,92.0,101.0,4266.0,28.0,1860.0,2047.0,4598.0,6452.0
00:01:00,0.0,101.0,92.0,101.0,4266.0,34.0,1777.0,2047.0,4598.0,6352.0
00:01:00,0.0,101.0,92.0,101.0,4266.0,16.0,2047.0,2047.0,4597.0,6342.0
00:01:00,0.0,101.0,92.0,101.0,4266.0,22.0,2031.0,2047.0,4598.0,6340.0
00:01:00,0.0,101.0,91.0,101.0,4266.0,34.0,1511.0,2047.0,4597.0,6558.0
00:01:00,0.0,100.0,91.0,100.0,4266.0,48.0,1174.0,1776.0,4599.0,6386.0
00:01:00,0.0,100.0,91.0,100.0,4266.0,49.0,1067.0,2009.0,4599.0,6529.0
00:01:00,0.0,100.0,91.0,100.0,4266.0,37.0,1304.0,2047.0,4600.0,6374.0
00:01:00,0.0,100.0,91.0,100.0,4266.0,42.0,1376.0,1850.0,4600.0,6415.0
00:01:00,0.0,100.0,91.0,100.0,4266.0,47.0,1151.0,1897.0,4600.0,6358.0
00:01:00,0.0,100.0,91.0,100.0,4267.0,46.0,1144.0,1753.0,4600.0,6564.0
00:01:00,0.0,100.0,91.0,100.0,4266.0,40.0,1457.0,1897.0,4598.0,6342.0
00:01:00,0.0,100.0,90.0,100.0,4266.0,42.0,1322.0,1673.0,4598.0,6399.0
00:01:00,0.0,100.0,90.0,100.0,4267.0,39.0,1473.0,1907.0,4598.0,6340.0
00:01:00,0.0,100.0,90.0,100.0,4267.0,23.0,1966.0,2047.0,4596.0,6324.0
00:01:00,0.0,99.0,90.0,99.0,4267.0,21.0,2047.0,2047.0,4597.0,6444.0
00:01:00,0.0,99.0,90.0,99.0,4266.0,29.0,1930.0,2047.0,4597.0,6339.0
00:01:00,0.0,99.0,90.0,99.0,4267.0,32.0,1820.0,2047.0,4597.0,6331.0
00:01:00,0.0,99.0,90.0,99.0,4266.0,19.0,2047.0,2047.0,4598.0,6432.0
00:01:00,0.0,99.0,90.0,99.0,4267.0,27.0,1484.0,2047.0,4598.0,6410.0
00:01:00,0.0,99.0,90.0,99.0,4267.0,45.0,1325.0,1620.0,4598.0,6333.0
00:01:00,0.0,99.0,90.0,99.0,4267.0,44.0,1360.0,1650.0,4599.0,6475.0
00:01:00,0.0,99.0,90.0,99.0,4267.0,41.0,1391.0,1771.0,4599.0,6350.0
00:01:00,0.0,99.0,90.0,99.0,4266.0,38.0,1436.0,2047.0,4599.0,6413.0
00:01:00,0.0,99.0,90.0,99.0,4266.0,37.0,1565.0,1926.0,4600.0,6542.0
00:01:00,0.0,99.0,90.0,99.0,4267.0,40.0,1358.0,1913.0,4599.0,6337.0
00:01:00,0.0,99.0,89.0,99.0,4267.0,26.0,1710.0,2047.0,4598.0,6324.0
00:01:00,0.0,99.0,89.0,99.0,4266.0,23.0,2047.0,2047.0,4599.0,6327.0
00:01:00,0.0,99.0,89.0,99.0,4266.0,29.0,1584.0,2047.0,4598.0,6308.0
00:01:00,0.0,99.0,89.0,99.0,4267.0,34.0,1526.0,2047.0,4599.0,6380.0
00:01:00,0.0,99.0,89.0,99.0,4267.0,31.0,1322.0,2047.0,4598.0,6325.0
00:01:00,0.0,99.0,88.0,99.0,4267.0,11.0,2047.0,2047.0,4597.0,6332.0
00:01:00,0.0,99.0,88.0,99.0,4267.0,21.0,2047.0,2047.0,4598.0,6490.0
00:01:00,0.0,99.0,88.0,99.0,4266.0,29.0,1633.0,2047.0,4598.0,6394.0
00:01:00,0.0,98.0,88.0,98.0,4267.0,24.0,1852.0,2047.0,4598.0,6356.0
00:01:00,0.0,98.0,88.0,98.0,4266.0,26.0,1928.0,2047.0,4597.0,6311.0
00:01:00,0.0,98.0,88.0,98.0,4266.0,31.0,1843.0,2047.0,4596.0,6505.0
00:01:00,0.0,98.0,88.0,98.0,4266.0,35.0,1648.0,2047.0,4597.0,6320.0
00:01:00,0.0,99.0,88.0,99.0,4266.0,45.0,1294.0,1956.0,4596.0,6303.0
00:01:00,0.0,99.0,89.0,99.0,4266.0,49.0,1120.0,1567.0,4598.0,6332.0
00:01:00,0.0,100.0,90.0,100.0,4266.0,39.0,1334.0,1999.0,4600.0,6315.0
00:01:00,0.0,101.0,90.0,101.0,4267.0,42.0,1308.0,1912.0,4597.0,6318.0
00:01:00,0.0,101.0,90.0,101.0,4267.0,47.0,1045.0,1725.0,4599.0,6339.0
00:01:00,0.0,101.0,91.0,101.0,4266.0,44.0,1236.0,1751.0,4599.0,6324.0
00:01:00,0.0,101.0,91.0,101.0,4266.0,48.0,1200.0,1498.0,4600.0,6320.0
00:01:00,0.0,102.0,91.0,102.0,4267.0,46.0,1301.0,1638.0,4600.0,6344.0
00:01:00,0.0,102.0,91.0,102.0,4267.0,37.0,1394.0,2047.0,4600.0,6299.0
00:01:00,0.0,102.0,91.0,102.0,4266.0,28.0,1640.0,2047.0,4600.0,6335.0
00:01:00,0.0,102.0,92.0,102.0,4267.0,43.0,1172.0,2047.0,4601.0,6335.0
00:01:00,0.0,103.0,92.0,103.0,4273.0,42.0,1009.0,2047.0,4601.0,6301.0
00:01:00,0.0,103.0,93.0,103.0,4306.0,50.0,825.0,2047.0,4603.0,6333.0
00:01:00,0.0,103.0,93.0,103.0,4592.0,56.0,858.0,2047.0,4604.0,6317.0
00:01:00,0.0,104.0,94.0,104.0,4595.0,31.0,1184.0,2047.0,4605.0,6332.0
00:01:00,0.0,104.0,94.0,104.0,4595.0,43.0,914.0,2047.0,4605.0,6358.0
00:01:00,0.0,103.0,93.0,103.0,4595.0,32.0,1137.0,2047.0,4603.0,6329.0
00:01:00,0.0,103.0,93.0,103.0,4595.0,38.0,1367.0,2047.0,4603.0,6329.0
00:01:00,0.0,103.0,94.0,103.0,4595.0,47.0,1100.0,1620.0,4603.0,6326.0
00:01:00,0.0,103.0,94.0,103.0,4596.0,54.0,835.0,1904.0,4604.0,6344.0
00:01:00,0.0,104.0,95.0,104.0,4600.0,51.0,851.0,2047.0,4607.0,6335.0
00:01:00,0.0,104.0,96.0,104.0,4601.0,34.0,1213.0,2047.0,4608.0,6350.0
00:01:00,0.0,105.0,97.0,105.0,4602.0,38.0,929.0,2047.0,4607.0,6352.0
00:01:00,0.0,105.0,97.0,105.0,4602.0,42.0,1031.0,2047.0,4608.0,6346.0
00:01:00,0.0,105.0,97.0,105.0,4659.0,54.0,715.0,2047.0,4608.0,6350.0
00:01:00,0.0,105.0,97.0,105.0,4767.0,35.0,1435.0,2047.0,4608.0,6358.0
00:01:00,0.0,105.0,97.0,105.0,4767.0,54.0,833.0,1807.0,4608.0,6358.0
00:01:00,0.0,105.0,97.0,105.0,4768.0,53.0,1029.0,1591.0,4609.0,6359.0
00:01:00,0.0,105.0,97.0,105.0,4768.0,41.0,998.0,2047.0,4609.0,6357.0
00:01:00,0.0,105.0,97.0,105.0,4828.0,45.0,807.0,2047.0,4608.0,6344.0
00:01:00,0.0,105.0,97.0,105.0,5035.0,63.0,753.0,1866.0,4609.0,6349.0
00:01:00,0.0,106.0,98.0,106.0,5035.0,71.0,777.0,1189.0,4610.0,6373.0
00:01:00,0.0,105.0,98.0,105.0,5035.0,46.0,1183.0,1648.0,4608.0,6358.0
00:01:00,0.0,105.0,97.0,105.0,5034.0,37.0,1286.0,2047.0,4608.0,6377.0
00:01:00,0.0,104.0,97.0,104.0,5034.0,21.0,2028.0,2047.0,4606.0,6342.0
00:01:00,0.0,104.0,96.0,104.0,5034.0,15.0,2047.0,2047.0,4606.0,6350.0
00:01:00,0.0,104.0,97.0,104.0,5034.0,19.0,2047.0,2047.0,4606.0,6358.0
00:01:00,0.0,103.0,97.0,103.0,5034.0,27.0,2047.0,2047.0,4606.0,6356.0
00:01:00,0.0,103.0,97.0,103.0,5034.0,32.0,1405.0,2047.0,4605.0,6362.0
00:01:00,0.0,103.0,96.0,103.0,5034.0,47.0,910.0,2047.0,4606.0,6352.0
00:01:00,0.0,103.0,98.0,103.0,5035.0,65.0,817.0,1307.0,4607.0,6424.0
00:01:00,0.0,104.0,99.0,104.0,5035.0,48.0,846.0,2047.0,4610.0,6352.0
00:01:00,0.0,105.0,99.0,105.0,5035.0,5.0,1922.0,2047.0,4608.0,6367.0
00:01:00,0.0,105.0,98.0,105.0,5034.0,0.0,2047.0,0.0,4607.0,6373.0
00:01:00,0.0,104.0,98.0,104.0,5035.0,17.0,1596.0,2047.0,4606.0,6369.0
00:01:00,0.0,104.0,97.0,104.0,5035.0,38.0,1491.0,1976.0,4606.0,6359.0
00:01:00,0.0,103.0,97.0,103.0,5034.0,37.0,1335.0,2047.0,4606.0,6411.0
00:01:00,0.0,103.0,98.0,103.0,5034.0,31.0,1697.0,2047.0,4607.0,6420.0
00:01:00,0.0,103.0,98.0,103.0,5035.0,24.0,1979.0,2047.0,4606.0,6373.0
00:01:00,0.0,103.0,97.0,103.0,5036.0,26.0,2002.0,2047.0,4605.0,6384.0
00:01:00,0.0,103.0,97.0,103.0,5035.0,25.0,1855.0,2047.0,4605.0,6374.0
00:01:00,0.0,103.0,97.0,103.0,5034.0,28.0,1641.0,2047.0,4605.0,6370.0
00:01:00,0.0,102.0,97.0,102.0,5034.0,11.0,2047.0,2047.0,4604.0,6377.0
00:01:00,0.0,102.0,97.0,102.0,5034.0,0.0,2047.0,0.0,4604.0,6503.0
00:01:00,0.0,102.0,97.0,102.0,5035.0,0.0,2047.0,0.0,4605.0,6361.0
00:01:00,0.0,102.0,97.0,102.0,5034.0,2.0,2047.0,2047.0,4604.0,6470.0
00:01:00,0.0,103.0,98.0,103.0,5034.0,31.0,1475.0,2047.0,4605.0,6374.0
00:01:00,0.0,103.0,98.0,103.0,5034.0,18.0,2047.0,2047.0,4605.0,6479.0
00:01:00,0.0,103.0,99.0,103.0,5034.0,23.0,2021.0,2047.0,4606.0,6350.0
00:01:00,0.0,104.0,98.0,104.0,5034.0,30.0,1335.0,2047.0,4604.0,6413.0
00:01:00,0.0,103.0,98.0,103.0,5035.0,43.0,1339.0,1640.0,4604.0,6411.0
00:01:00,0.0,103.0,98.0,103.0,5034.0,33.0,1336.0,2047.0,4604.0,6376.0
00:01:00,0.0,103.0,98.0,103.0,5034.0,0.0,2047.0,0.0,4603.0,6393.0
00:01:00,0.0,103.0,98.0,103.0,5034.0,0.0,2047.0,0.0,4603.0,6454.0
00:01:00,0.0,102.0,98.0,102.0,5034.0,1.0,2047.0,2047.0,4603.0,6362.0
00:01:00,0.0,102.0,98.0,102.0,5034.0,0.0,2047.0,0.0,4602.0,6498.0
00:01:00,0.0,102.0,97.0,102.0,5033.0,1.0,2047.0,2047.0,4603.0,6341.0
00:01:00,0.0,102.0,97.0,102.0,5034.0,54.0,1013.0,2047.0,4602.0,6475.0
00:01:00,0.0,101.0,97.0,101.0,5033.0,52.0,853.0,1815.0,4605.0,6356.0
00:01:00,0.0,101.0,98.0,101.0,5033.0,38.0,1146.0,2047.0,4604.0,6384.0
00:01:00,0.0,102.0,98.0,102.0,5032.0,10.0,840.0,2047.0,4604.0,6516.0
00:01:00,0.0,102.0,98.0,102.0,141.0,89.0,636.0,895.0,4605.0,6453.0
00:01:00,0.0,102.0,98.0,102.0,45.0,67.0,767.0,1280.0,4610.0,6372.0
00:01:00,0.0,103.0,100.0,103.0,45.0,43.0,1300.0,1961.0,4609.0,6496.0
00:01:00,0.0,104.0,100.0,104.0,45.0,2.0,2047.0,2047.0,4610.0,6408.0
00:01:00,0.0,104.0,99.0,104.0,45.0,0.0,2047.0,0.0,4609.0,6385.0
00:01:00,0.0,103.0,98.0,103.0,44.0,15.0,1031.0,2047.0,4606.0,6423.0
00:01:00,0.0,103.0,98.0,103.0,4361.0,67.0,554.0,1540.0,4608.0,6373.0
00:01:00,0.0,103.0,99.0,103.0,4663.0,60.0,640.0,1602.0,4608.0,6370.0
00:01:00,0.0,103.0,98.0,103.0,4668.0,50.0,868.0,2047.0,4608.0,6390.0
00:01:00,0.0,103.0,99.0,103.0,4686.0,55.0,838.0,2047.0,4608.0,6384.0
00:01:00,0.0,103.0,99.0,103.0,4688.0,39.0,820.0,2047.0,4611.0,6394.0
00:01:00,0.0,103.0,99.0,103.0,4703.0,47.0,862.0,2047.0,4611.0,6392.0
00:01:00,0.0,103.0,99.0,103.0,4710.0,5.0,2047.0,2047.0,4610.0,6400.0
00:01:00,0.0,103.0,99.0,103.0,4708.0,47.0,1021.0,2047.0,4609.0,6444.0
00:01:00,0.0,103.0,100.0,103.0,4704.0,55.0,1066.0,1436.0,4612.0,6407.0
00:01:00,0.0,103.0,100.0,103.0,4706.0,31.0,1425.0,2047.0,4611.0,6494.0
00:01:00,0.0,104.0,101.0,104.0,4706.0,29.0,1452.0,2047.0,4614.0,6405.0
00:01:00,0.0,105.0,101.0,105.0,4706.0,26.0,1588.0,2047.0,4615.0,6408.0
00:01:00,0.0,105.0,101.0,105.0,4733.0,52.0,885.0,2047.0,4614.0,6436.0
00:01:00,0.0,105.0,101.0,105.0,4904.0,36.0,994.0,2047.0,4615.0,6405.0
00:01:00,0.0,105.0,101.0,105.0,4906.0,31.0,1253.0,2047.0,4617.0,6414.0
00:01:00,0.0,106.0,102.0,106.0,4906.0,46.0,1019.0,1901.0,4617.0,6432.0
00:01:00,0.0,106.0,102.0,106.0,4907.0,31.0,1470.0,2047.0,4618.0,6417.0
00:01:00,0.0,106.0,102.0,106.0,4884.0,41.0,937.0,2047.0,4619.0,6437.0
00:01:00,0.0,107.0,103.0,107.0,4521.0,45.0,741.0,2047.0,4619.0,6437.0
00:01:00,0.0,108.0,103.0,108.0,4431.0,5.0,2047.0,2047.0,4619.0,6434.0
00:01:00,0.0,108.0,103.0,108.0,4435.0,35.0,1045.0,2047.0,4620.0,6437.0
00:01:00,0.0,108.0,103.0,108.0,4438.0,1.0,2047.0,2047.0,4620.0,6452.0
00:01:00,0.0,108.0,103.0,108.0,4438.0,1.0,2047.0,2047.0,4619.0,6441.0
00:01:00,0.0,108.0,102.0,108.0,4249.0,10.0,2047.0,2047.0,4618.0,6426.0
00:01:00,0.0,107.0,102.0,107.0,4239.0,0.0,2047.0,0.0,4617.0,6430.0
00:01:00,0.0,106.0,101.0,106.0,4240.0,0.0,2047.0,0.0,4616.0,6420.0
00:01:00,0.0,106.0,101.0,106.0,4240.0,0.0,2047.0,0.0,4614.0,6407.0
00:01:00,0.0,105.0,100.0,105.0,4240.0,0.0,2047.0,0.0,4614.0,6397.0
00:01:00,0.0,105.0,100.0,105.0,4239.0,0.0,2047.0,0.0,4614.0,6415.0
00:01:00,0.0,104.0,100.0,104.0,4239.0,0.0,2047.0,0.0,4612.0,6410.0
00:01:00,0.0,104.0,100.0,104.0,4239.0,10.0,1312.0,2047.0,4612.0,6396.0
00:01:00,0.0,104.0,100.0,104.0,4238.0,13.0,1293.0,2047.0,4613.0,6405.0
00:01:00,0.0,105.0,100.0,105.0,4238.0,9.0,1339.0,2047.0,4612.0,6415.0
00:01:00,0.0,105.0,100.0,105.0,4238.0,1.0,2047.0,2047.0,4614.0,6403.0
00:01:00,0.0,104.0,100.0,104.0,4238.0,4.0,2047.0,2047.0,4611.0,6400.0
00:01:00,0.0,104.0,100.0,104.0,4258.0,51.0,810.0,2047.0,4613.0,6399.0
00:01:00,0.0,105.0,102.0,105.0,4285.0,15.0,1472.0,2047.0,4615.0,6414.0
00:01:00,0.0,106.0,102.0,106.0,4285.0,11.0,1967.0,2047.0,4616.0,6416.0
00:01:00,0.0,107.0,103.0,107.0,4284.0,36.0,798.0,2047.0,4617.0,6414.0
00:01:00,0.0,108.0,104.0,108.0,4283.0,13.0,1666.0,2047.0,4622.0,6434.0
00:01:00,0.0,109.0,104.0,109.0,4235.0,37.0,1059.0,2047.0,4620.0,6486.0
00:01:00,0.0,109.0,104.0,109.0,4208.0,12.0,1437.0,2047.0,4623.0,6463.0
00:01:00,0.0,109.0,104.0,109.0,4208.0,10.0,1648.0,2047.0,4620.0,6438.0
00:01:00,0.0,109.0,104.0,109.0,4208.0,29.0,946.0,2047.0,4623.0,6439.0
00:01:00,0.0,110.0,104.0,110.0,4208.0,2.0,2047.0,2047.0,4622.0,6451.0
00:01:00,0.0,109.0,104.0,109.0,4207.0,0.0,2047.0,2047.0,4621.0,6438.0
00:01:00,0.0,109.0,103.0,109.0,4208.0,0.0,2047.0,0.0,4623.0,6461.0
00:01:00,0.0,109.0,103.0,109.0,4207.0,47.0,823.0,2047.0,4622.0,6449.0
00:01:00,0.0,109.0,104.0,109.0,29.0,47.0,840.0,2047.0,4626.0,6479.0
00:01:00,0.0,110.0,105.0,110.0,12.0,46.0,964.0,2047.0,4626.0,6457.0
00:01:00,0.0,111.0,105.0,111.0,6.0,53.0,711.0,2047.0,4630.0,6477.0
00:01:00,0.0,111.0,105.0,111.0,4096.0,29.0,1267.0,2047.0,4627.0,6486.0
00:01:00,0.0,111.0,105.0,111.0,4096.0,6.0,2047.0,2047.0,4627.0,6470.0
00:01:00,0.0,111.0,105.0,111.0,4096.0,4.0,2047.0,2047.0,4627.0,6482.0
00:01:00,0.0,111.0,105.0,111.0,4096.0,23.0,1614.0,2047.0,4628.0,6487.0
00:01:00,0.0,111.0,105.0,111.0,4096.0,26.0,1805.0,2047.0,4626.0,6480.0
00:01:00,0.0,111.0,104.0,111.0,4096.0,34.0,1446.0,2047.0,4627.0,6467.0
00:01:00,0.0,110.0,105.0,110.0,4096.0,40.0,1206.0,2047.0,4628.0,6477.0
00:01:00,0.0,111.0,105.0,111.0,4096.0,27.0,1753.0,2047.0,4628.0,6496.0
00:01:00,0.0,111.0,105.0,111.0,4096.0,23.0,1519.0,2047.0,4627.0,6461.0
00:01:00,0.0,111.0,105.0,111.0,4096.0,38.0,1079.0,2047.0,4628.0,6492.0
00:01:00,0.0,111.0,105.0,111.0,4096.0,29.0,1530.0,2047.0,4628.0,6496.0
00:01:00,0.0,111.0,105.0,111.0,4096.0,6.0,2047.0,2047.0,4626.0,6486.0
00:01:00,0.0,111.0,105.0,111.0,4096.0,26.0,1478.0,2047.0,4626.0,6509.0
00:01:00,0.0,111.0,105.0,111.0,4096.0,49.0,790.0,2047.0,4629.0,6497.0
00:01:00,0.0,113.0,108.0,113.0,4321.0,87.0,539.0,1243.0,4634.0,6535.0
00:01:00,0.0,114.0,109.0,114.0,4278.0,80.0,495.0,1175.0,4637.0,6488.0
00:01:00,0.0,116.0,110.0,116.0,4215.0,71.0,650.0,1587.0,4642.0,6589.0
00:01:00,0.0,116.0,110.0,116.0,4224.0,69.0,569.0,2047.0,4640.0,6583.0
00:01:00,0.0,117.0,109.0,117.0,6.0,62.0,817.0,1925.0,4639.0,6531.0
00:01:00,0.0,116.0,109.0,116.0,4126.0,37.0,1063.0,2047.0,4639.0,6548.0
00:01:00,0.0,116.0,108.0,116.0,4261.0,69.0,604.0,1462.0,4643.0,6600.0
00:01:00,0.0,116.0,109.0,116.0,4099.0,69.0,659.0,1247.0,4641.0,6585.0
00:01:00,0.0,117.0,109.0,117.0,4101.0,48.0,802.0,2047.0,4642.0,6588.0
00:01:00,0.0,117.0,109.0,117.0,4100.0,10.0,2047.0,2047.0,4638.0,6556.0
00:01:00,0.0,115.0,106.0,115.0,4100.0,22.0,1562.0,2047.0,4635.0,6551.0
00:01:00,0.0,113.0,104.0,113.0,4101.0,30.0,1572.0,2047.0,4633.0,6515.0
00:01:00,0.0,112.0,104.0,112.0,4101.0,19.0,1662.0,2047.0,4633.0,6511.0
00:01:00,0.0,111.0,104.0,111.0,4101.0,14.0,2047.0,2047.0,4630.0,6515.0
00:01:00,0.0,111.0,104.0,111.0,4101.0,0.0,2047.0,0.0,4629.0,6492.0
00:01:00,0.0,111.0,104.0,111.0,4100.0,4.0,1934.0,2047.0,4631.0,6502.0
00:01:00,0.0,111.0,105.0,111.0,4101.0,10.0,1969.0,2047.0,4630.0,6469.0
00:01:00,0.0,111.0,104.0,111.0,4100.0,0.0,2047.0,0.0,4630.0,6489.0
00:01:00,0.0,111.0,104.0,111.0,4101.0,0.0,2047.0,0.0,4628.0,6504.0
00:01:00,0.0,111.0,104.0,111.0,4100.0,1.0,2047.0,2047.0,4627.0,6484.0
00:01:00,0.0,111.0,104.0,111.0,4116.0,44.0,647.0,2047.0,4627.0,6461.0
00:01:00,0.0,112.0,106.0,112.0,4173.0,53.0,761.0,1931.0,4634.0,6508.0
00:01:00,0.0,113.0,107.0,113.0,4152.0,68.0,633.0,1940.0,4635.0,6527.0
00:01:00,0.0,114.0,108.0,114.0,4123.0,41.0,929.0,2047.0,4635.0,6497.0
00:01:00,0.0,114.0,106.0,114.0,4124.0,12.0,2047.0,2047.0,4633.0,6518.0
00:01:00,0.0,113.0,106.0,113.0,4123.0,5.0,2047.0,2047.0,4633.0,6523.0
00:01:00,0.0,113.0,106.0,113.0,4123.0,40.0,1127.0,2047.0,4632.0,6490.0
00:01:00,0.0,114.0,107.0,114.0,4124.0,63.0,849.0,1269.0,4634.0,6519.0
00:01:00,0.0,115.0,108.0,115.0,4124.0,50.0,1022.0,1558.0,4633.0,6504.0
00:01:00,0.0,115.0,108.0,115.0,4119.0,54.0,973.0,1403.0,4635.0,6496.0
00:01:00,0.0,115.0,107.0,115.0,4119.0,53.0,1043.0,1512.0,4636.0,6531.0
00:01:00,0.0,115.0,107.0,115.0,4119.0,22.0,1585.0,2047.0,4630.0,6583.0
00:01:00,0.0,115.0,107.0,115.0,4119.0,31.0,1586.0,2047.0,4628.0,6511.0
00:01:00,0.0,113.0,105.0,113.0,4119.0,12.0,1723.0,2047.0,4625.0,6517.0
00:01:00,0.0,112.0,105.0,112.0,4119.0,1.0,2047.0,2047.0,4625.0,6524.0
00:01:00,0.0,112.0,105.0,112.0,4119.0,0.0,2047.0,0.0,4625.0,6516.0
00:01:00,0.0,111.0,104.0,111.0,4119.0,0.0,2047.0,0.0,4623.0,6498.0
00:01:00,0.0,110.0,103.0,110.0,4119.0,18.0,1898.0,2047.0,4622.0,6475.0
00:01:00,0.0,109.0,103.0,109.0,4119.0,28.0,1837.0,2047.0,4620.0,6418.0
00:01:00,0.0,109.0,102.0,109.0,4120.0,16.0,2047.0,2047.0,4619.0,6431.0
00:01:00,0.0,108.0,102.0,108.0,4120.0,9.0,2047.0,2047.0,4619.0,6428.0
00:01:00,0.0,108.0,102.0,108.0,4120.0,4.0,2047.0,2047.0,4619.0,6424.0
00:01:00,0.0,108.0,102.0,108.0,4119.0,0.0,2047.0,0.0,4619.0,6405.0
00:01:00,0.0,107.0,102.0,107.0,4119.0,0.0,2047.0,0.0,4619.0,6422.0
00:01:00,0.0,107.0,102.0,107.0,4119.0,0.0,2047.0,0.0,4621.0,6418.0
00:01:00,0.0,107.0,102.0,107.0,4120.0,0.0,2047.0,0.0,4619.0,6407.0
00:01:00,0.0,108.0,103.0,108.0,4119.0,0.0,2047.0,0.0,4621.0,6422.0
00:01:00,0.0,108.0,103.0,108.0,4119.0,0.0,2047.0,0.0,4621.0,6426.0
00:01:00,0.0,108.0,102.0,108.0,4120.0,0.0,2047.0,0.0,4618.0,6422.0
00:01:00,0.0,107.0,102.0,107.0,4119.0,0.0,2047.0,0.0,4617.0,6443.0
00:01:00,0.0,106.0,101.0,106.0,4120.0,0.0,2047.0,0.0,4618.0,6413.0
00:01:00,0.0,106.0,101.0,106.0,4120.0,0.0,2047.0,0.0,4618.0,6405.0
00:01:00,0.0,105.0,100.0,105.0,4119.0,2.0,2047.0,2047.0,4616.0,6419.0
00:01:00,0.0,106.0,102.0,106.0,4119.0,33.0,1151.0,2047.0,4618.0,6468.0
00:01:00,0.0,108.0,105.0,108.0,4577.0,68.0,538.0,2047.0,4628.0,6440.0
00:01:00,0.0,111.0,107.0,111.0,4361.0,68.0,655.0,1547.0,4629.0,6457.0
00:01:00,0.0,111.0,107.0,111.0,4259.0,50.0,820.0,1901.0,4631.0,6472.0
00:01:00,0.0,113.0,108.0,113.0,30.0,56.0,816.0,1518.0,4635.0,6519.0
00:01:00,0.0,114.0,109.0,114.0,95.0,46.0,790.0,1928.0,4635.0,6497.0
00:01:00,0.0,115.0,110.0,115.0,4182.0,58.0,583.0,2047.0,4639.0,6539.0
00:01:00,0.0,115.0,109.0,115.0,4098.0,28.0,1580.0,2047.0,4636.0,6527.0
00:01:00,0.0,115.0,109.0,115.0,4098.0,30.0,1586.0,2047.0,4637.0,6530.0
00:01:00,0.0,116.0,109.0,116.0,4098.0,16.0,1631.0,2047.0,4636.0,6521.0
00:01:00,0.0,116.0,109.0,116.0,4098.0,0.0,2047.0,0.0,4636.0,6524.0
00:01:00,0.0,116.0,109.0,116.0,4098.0,0.0,2047.0,0.0,4635.0,6513.0
00:01:00,0.0,116.0,109.0,116.0,4098.0,3.0,2047.0,2047.0,4639.0,6527.0
00:01:00,0.0,116.0,109.0,116.0,4098.0,33.0,1085.0,2047.0,4637.0,6521.0
00:01:00,0.0,116.0,109.0,116.0,4098.0,17.0,1746.0,2047.0,4636.0,6517.0
00:01:00,0.0,114.0,107.0,114.0,4114.0,5.0,2047.0,2047.0,4634.0,6505.0
00:01:00,0.0,113.0,106.0,113.0,4129.0,19.0,1099.0,2047.0,4633.0,6507.0
00:01:00,0.0,111.0,104.0,111.0,4130.0,50.0,1090.0,1519.0,4633.0,6490.0
00:01:00,0.0,110.0,103.0,110.0,4130.0,50.0,1148.0,1517.0,4630.0,6484.0
00:01:00,0.0,109.0,103.0,109.0,4129.0,29.0,1289.0,2047.0,4630.0,6476.0
00:01:00,0.0,108.0,102.0,108.0,4130.0,7.0,2047.0,2047.0,4629.0,6472.0
00:01:00,0.0,107.0,102.0,107.0,4129.0,0.0,2047.0,0.0,4629.0,6459.0
00:01:00,0.0,107.0,102.0,107.0,4130.0,5.0,2047.0,2047.0,4630.0,6469.0
00:01:00,0.0,106.0,102.0,106.0,4130.0,4.0,2047.0,2047.0,4627.0,6475.0
00:01:00,0.0,106.0,101.0,106.0,4130.0,4.0,2047.0,2047.0,4628.0,6457.0
00:01:00,0.0,106.0,102.0,106.0,4130.0,33.0,1350.0,2047.0,4627.0,6463.0
00:01:00,0.0,106.0,102.0,106.0,4130.0,43.0,1332.0,1715.0,4629.0,6466.0
00:01:00,0.0,106.0,102.0,106.0,4129.0,45.0,1300.0,1544.0,4629.0,6463.0
00:01:00,0.0,105.0,101.0,105.0,4129.0,25.0,1480.0,2047.0,4627.0,6454.0
00:01:00,0.0,105.0,101.0,105.0,4130.0,0.0,2047.0,0.0,4627.0,6458.0
