DATASET:,Climaps
FILENAME:,station_1957.csv
Timestamp,Humidity,Temperature,Vapor Pressure,Wet-bulb Temperature,Wind Direction,Wind Speed [avg],Wind Speed [max],Wind Speed [min]
00:01:00,0.0,173.0,136.0,173.0,221.0,331.0,142.0,422.0
00:01:00,0.0,174.0,136.0,174.0,4197.0,362.0,114.0,287.0
00:01:00,0.0,174.0,137.0,174.0,4226.0,271.0,153.0,534.0
00:01:00,0.0,175.0,137.0,175.0,259.0,244.0,164.0,408.0
00:01:00,0.0,175.0,136.0,175.0,4230.0,271.0,162.0,413.0
00:01:00,0.0,176.0,136.0,176.0,4207.0,410.0,112.0,278.0
00:01:00,0.0,176.0,136.0,176.0,4213.0,286.0,153.0,502.0
00:01:00,0.0,177.0,137.0,177.0,4442.0,231.0,168.0,689.0
00:01:00,0.0,177.0,136.0,177.0,4247.0,360.0,114.0,336.0
00:01:00,0.0,177.0,137.0,177.0,4287.0,274.0,143.0,359.0
00:01:00,0.0,178.0,136.0,178.0,4278.0,289.0,133.0,833.0
00:01:00,0.0,178.0,137.0,178.0,4348.0,283.0,146.0,442.0
00:01:00,0.0,178.0,136.0,178.0,4284.0,375.0,126.0,274.0
00:01:00,0.0,178.0,136.0,178.0,4247.0,329.0,133.0,476.0
00:01:00,0.0,178.0,135.0,178.0,4243.0,360.0,127.0,336.0
00:01:00,0.0,178.0,134.0,178.0,4241.0,337.0,141.0,378.0
00:01:00,0.0,178.0,135.0,178.0,4574.0,263.0,198.0,308.0
00:01:00,0.0,179.0,136.0,179.0,4242.0,259.0,185.0,415.0
00:01:00,0.0,179.0,136.0,179.0,4196.0,213.0,174.0,722.0
00:01:00,0.0,180.0,135.0,180.0,35.0,336.0,141.0,359.0
00:01:00,0.0,180.0,135.0,180.0,81.0,251.0,167.0,400.0
00:01:00,0.0,180.0,135.0,180.0,4278.0,286.0,156.0,402.0
00:01:00,0.0,180.0,136.0,180.0,4188.0,225.0,152.0,1223.0
00:01:00,0.0,181.0,135.0,181.0,4112.0,294.0,179.0,326.0
00:01:00,0.0,181.0,135.0,181.0,69.0,199.0,225.0,490.0
00:01:00,0.0,181.0,135.0,181.0,79.0,171.0,224.0,664.0
00:01:00,0.0,182.0,135.0,182.0,129.0,232.0,221.0,467.0
00:01:00,0.0,182.0,135.0,182.0,4289.0,260.0,192.0,362.0
00:01:00,0.0,182.0,135.0,182.0,4388.0,200.0,174.0,697.0
00:01:00,0.0,182.0,136.0,182.0,48.0,180.0,147.0,613.0
00:01:00,0.0,183.0,134.0,183.0,4264.0,297.0,141.0,449.0
00:01:00,0.0,183.0,135.0,183.0,4122.0,146.0,291.0,1012.0
00:01:00,0.0,183.0,134.0,183.0,4143.0,317.0,141.0,422.0
00:01:00,0.0,183.0,133.0,183.0,4255.0,351.0,128.0,473.0
00:01:00,0.0,183.0,131.0,183.0,4214.0,334.0,125.0,363.0
00:01:00,0.0,183.0,132.0,183.0,4275.0,194.0,236.0,636.0
00:01:00,0.0,183.0,132.0,183.0,4211.0,322.0,117.0,595.0
00:01:00,0.0,183.0,131.0,183.0,4182.0,390.0,111.0,331.0
00:01:00,0.0,182.0,129.0,182.0,4192.0,464.0,91.0,332.0
00:01:00,0.0,182.0,129.0,182.0,4176.0,531.0,83.0,202.0
00:01:00,0.0,181.0,129.0,181.0,4134.0,419.0,112.0,217.0
00:01:00,0.0,181.0,129.0,181.0,4122.0,347.0,142.0,314.0
00:01:00,0.0,181.0,130.0,181.0,4150.0,272.0,175.0,571.0
00:01:00,0.0,182.0,132.0,182.0,4283.0,175.0,243.0,607.0
00:01:00,0.0,182.0,132.0,182.0,4226.0,311.0,137.0,741.0
00:01:00,0.0,182.0,130.0,182.0,4240.0,313.0,106.0,556.0
00:01:00,0.0,182.0,129.0,182.0,4224.0,419.0,92.0,277.0
00:01:00,0.0,181.0,129.0,181.0,4225.0,392.0,109.0,262.0
00:01:00,0.0,181.0,128.0,181.0,4170.0,383.0,123.0,286.0
00:01:00,0.0,180.0,128.0,180.0,80.0,310.0,129.0,412.0
00:01:00,0.0,180.0,129.0,180.0,67.0,303.0,145.0,397.0
00:01:00,0.0,180.0,129.0,180.0,4148.0,241.0,143.0,718.0
00:01:00,0.0,180.0,128.0,180.0,4191.0,336.0,108.0,554.0
00:01:00,0.0,179.0,127.0,179.0,40.0,407.0,123.0,305.0
00:01:00,0.0,179.0,128.0,179.0,4169.0,339.0,118.0,470.0
00:01:00,0.0,178.0,127.0,178.0,4143.0,383.0,111.0,354.0
00:01:00,0.0,178.0,128.0,178.0,4145.0,315.0,129.0,411.0
00:01:00,0.0,178.0,127.0,178.0,77.0,315.0,145.0,412.0
00:01:00,0.0,177.0,127.0,177.0,59.0,387.0,113.0,262.0
00:01:00,0.0,177.0,127.0,177.0,31.0,373.0,99.0,298.0
00:01:00,0.0,176.0,128.0,176.0,136.0,213.0,159.0,533.0
00:01:00,0.0,176.0,128.0,176.0,83.0,129.0,291.0,793.0
00:01:00,0.0,176.0,128.0,176.0,134.0,253.0,177.0,409.0
00:01:00,0.0,176.0,128.0,176.0,116.0,260.0,151.0,399.0
00:01:00,0.0,176.0,128.0,176.0,4152.0,280.0,162.0,403.0
00:01:00,0.0,176.0,129.0,176.0,118.0,217.0,148.0,612.0
00:01:00,0.0,176.0,129.0,176.0,102.0,228.0,169.0,560.0
00:01:00,0.0,175.0,128.0,175.0,4208.0,375.0,116.0,351.0
00:01:00,0.0,175.0,128.0,175.0,4179.0,355.0,128.0,331.0
00:01:00,0.0,175.0,129.0,175.0,147.0,241.0,135.0,744.0
00:01:00,0.0,175.0,128.0,175.0,108.0,317.0,127.0,429.0
00:01:00,0.0,175.0,129.0,175.0,119.0,261.0,124.0,592.0
00:01:00,0.0,175.0,129.0,175.0,98.0,327.0,130.0,364.0
00:01:00,0.0,174.0,129.0,174.0,108.0,339.0,117.0,289.0
00:01:00,0.0,174.0,129.0,174.0,64.0,306.0,121.0,543.0
00:01:00,0.0,174.0,129.0,174.0,142.0,271.0,173.0,343.0
00:01:00,0.0,174.0,129.0,174.0,93.0,394.0,95.0,327.0
00:01:00,0.0,174.0,129.0,174.0,44.0,483.0,83.0,250.0
00:01:00,0.0,174.0,129.0,174.0,109.0,404.0,107.0,336.0
00:01:00,0.0,174.0,128.0,174.0,68.0,367.0,118.0,290.0
00:01:00,0.0,173.0,128.0,173.0,78.0,398.0,94.0,328.0
00:01:00,0.0,173.0,128.0,173.0,29.0,461.0,101.0,259.0
00:01:00,0.0,173.0,128.0,173.0,66.0,440.0,107.0,196.0
00:01:00,0.0,173.0,128.0,173.0,51.0,424.0,97.0,535.0
00:01:00,0.0,173.0,129.0,173.0,77.0,319.0,121.0,379.0
00:01:00,0.0,173.0,128.0,173.0,101.0,335.0,123.0,361.0
00:01:00,0.0,173.0,129.0,173.0,72.0,283.0,148.0,431.0
00:01:00,0.0,173.0,128.0,173.0,100.0,323.0,145.0,319.0
00:01:00,0.0,172.0,128.0,172.0,58.0,392.0,114.0,273.0
00:01:00,0.0,172.0,128.0,172.0,87.0,327.0,140.0,294.0
00:01:00,0.0,172.0,128.0,172.0,79.0,222.0,198.0,433.0
00:01:00,0.0,172.0,128.0,172.0,159.0,202.0,210.0,569.0
00:01:00,0.0,172.0,128.0,172.0,58.0,306.0,136.0,336.0
00:01:00,0.0,172.0,128.0,172.0,54.0,325.0,135.0,268.0
00:01:00,0.0,172.0,128.0,172.0,84.0,257.0,145.0,443.0
00:01:00,0.0,171.0,127.0,171.0,77.0,262.0,197.0,577.0
00:01:00,0.0,171.0,128.0,171.0,140.0,231.0,188.0,505.0
00:01:00,0.0,171.0,128.0,171.0,184.0,209.0,241.0,487.0
00:01:00,0.0,171.0,127.0,171.0,33.0,297.0,134.0,385.0
00:01:00,0.0,171.0,127.0,171.0,93.0,268.0,157.0,445.0
00:01:00,0.0,171.0,127.0,171.0,98.0,221.0,213.0,434.0
00:01:00,0.0,171.0,127.0,171.0,89.0,208.0,190.0,485.0
00:01:00,0.0,171.0,127.0,171.0,95.0,243.0,152.0,554.0
00:01:00,0.0,171.0,127.0,171.0,4139.0,313.0,135.0,336.0
00:01:00,0.0,171.0,127.0,171.0,85.0,218.0,220.0,501.0
00:01:00,0.0,171.0,127.0,171.0,64.0,210.0,197.0,652.0
00:01:00,0.0,171.0,128.0,171.0,4137.0,258.0,161.0,708.0
00:01:00,0.0,171.0,128.0,171.0,34.0,188.0,265.0,849.0
00:01:00,0.0,171.0,128.0,171.0,74.0,212.0,162.0,679.0
00:01:00,0.0,170.0,127.0,170.0,169.0,253.0,187.0,493.0
00:01:00,0.0,170.0,127.0,170.0,6.0,347.0,133.0,282.0
00:01:00,0.0,170.0,127.0,170.0,28.0,239.0,198.0,386.0
00:01:00,0.0,170.0,127.0,170.0,256.0,309.0,163.0,344.0
00:01:00,0.0,170.0,127.0,170.0,225.0,235.0,167.0,606.0
00:01:00,0.0,170.0,127.0,170.0,146.0,242.0,164.0,577.0
00:01:00,0.0,170.0,127.0,170.0,71.0,304.0,165.0,301.0
00:01:00,0.0,170.0,127.0,170.0,113.0,301.0,150.0,322.0
00:01:00,0.0,170.0,127.0,170.0,116.0,294.0,167.0,388.0
00:01:00,0.0,170.0,127.0,170.0,82.0,269.0,181.0,362.0
00:01:00,0.0,170.0,127.0,170.0,166.0,265.0,164.0,469.0
00:01:00,0.0,170.0,127.0,170.0,301.0,218.0,220.0,439.0
00:01:00,0.0,170.0,128.0,170.0,329.0,189.0,222.0,681.0
00:01:00,0.0,170.0,128.0,170.0,267.0,160.0,266.0,644.0
00:01:00,0.0,170.0,128.0,170.0,237.0,262.0,191.0,543.0
00:01:00,0.0,170.0,128.0,170.0,365.0,260.0,195.0,443.0
00:01:00,0.0,170.0,128.0,170.0,415.0,151.0,241.0,750.0
00:01:00,0.0,170.0,128.0,170.0,738.0,166.0,226.0,510.0
00:01:00,0.0,170.0,128.0,170.0,327.0,294.0,157.0,344.0
00:01:00,0.0,170.0,128.0,170.0,139.0,213.0,194.0,648.0
00:01:00,0.0,169.0,129.0,169.0,305.0,202.0,229.0,620.0
00:01:00,0.0,169.0,129.0,169.0,583.0,185.0,212.0,643.0
00:01:00,0.0,169.0,128.0,169.0,566.0,223.0,177.0,545.0
00:01:00,0.0,169.0,128.0,169.0,283.0,275.0,167.0,494.0
00:01:00,0.0,169.0,127.0,169.0,273.0,312.0,145.0,295.0
00:01:00,0.0,169.0,128.0,169.0,293.0,147.0,230.0,795.0
00:01:00,0.0,169.0,128.0,169.0,345.0,196.0,208.0,500.0
00:01:00,0.0,169.0,128.0,169.0,373.0,220.0,171.0,485.0
00:01:00,0.0,169.0,128.0,169.0,466.0,264.0,141.0,391.0
00:01:00,0.0,169.0,128.0,169.0,422.0,252.0,167.0,423.0
00:01:00,0.0,169.0,128.0,169.0,569.0,252.0,131.0,669.0
00:01:00,0.0,169.0,128.0,169.0,340.0,210.0,236.0,458.0
00:01:00,0.0,169.0,129.0,169.0,265.0,226.0,185.0,510.0
00:01:00,0.0,169.0,128.0,169.0,287.0,255.0,174.0,534.0
00:01:00,0.0,168.0,128.0,168.0,406.0,232.0,215.0,425.0
00:01:00,0.0,168.0,128.0,168.0,195.0,254.0,156.0,551.0
00:01:00,0.0,168.0,128.0,168.0,359.0,188.0,241.0,470.0
00:01:00,0.0,168.0,128.0,168.0,466.0,290.0,143.0,477.0
00:01:00,0.0,168.0,128.0,168.0,317.0,314.0,157.0,315.0
00:01:00,0.0,168.0,128.0,168.0,643.0,221.0,188.0,570.0
00:01:00,0.0,168.0,128.0,168.0,447.0,178.0,208.0,670.0
00:01:00,0.0,168.0,128.0,168.0,643.0,233.0,191.0,401.0
00:01:00,0.0,168.0,128.0,168.0,459.0,251.0,162.0,503.0
00:01:00,0.0,168.0,128.0,168.0,522.0,221.0,207.0,422.0
00:01:00,0.0,168.0,129.0,168.0,266.0,224.0,165.0,412.0
00:01:00,0.0,168.0,129.0,168.0,172.0,227.0,195.0,575.0
00:01:00,0.0,168.0,129.0,168.0,414.0,260.0,164.0,482.0
00:01:00,0.0,168.0,129.0,168.0,533.0,215.0,187.0,598.0
00:01:00,0.0,168.0,129.0,168.0,122.0,338.0,125.0,510.0
00:01:00,0.0,167.0,129.0,167.0,178.0,323.0,134.0,339.0
00:01:00,0.0,167.0,129.0,167.0,193.0,361.0,128.0,274.0
00:01:00,0.0,167.0,129.0,167.0,120.0,327.0,132.0,299.0
00:01:00,0.0,167.0,129.0,167.0,111.0,297.0,169.0,305.0
00:01:00,0.0,167.0,129.0,167.0,261.0,294.0,136.0,422.0
00:01:00,0.0,166.0,129.0,166.0,122.0,311.0,125.0,377.0
00:01:00,0.0,166.0,129.0,166.0,133.0,361.0,107.0,338.0
00:01:00,0.0,166.0,130.0,166.0,374.0,254.0,168.0,548.0
00:01:00,0.0,166.0,130.0,166.0,203.0,271.0,163.0,467.0
00:01:00,0.0,166.0,130.0,166.0,149.0,359.0,124.0,263.0
00:01:00,0.0,166.0,130.0,166.0,174.0,202.0,197.0,587.0
00:01:00,0.0,166.0,130.0,166.0,136.0,242.0,172.0,630.0
00:01:00,0.0,166.0,130.0,166.0,225.0,244.0,176.0,601.0
00:01:00,0.0,165.0,130.0,165.0,118.0,191.0,235.0,511.0
00:01:00,0.0,165.0,130.0,165.0,564.0,141.0,272.0,821.0
00:01:00,0.0,165.0,130.0,165.0,204.0,263.0,168.0,791.0
00:01:00,0.0,165.0,130.0,165.0,162.0,269.0,147.0,747.0
00:01:00,0.0,165.0,129.0,165.0,137.0,233.0,200.0,705.0
00:01:00,0.0,165.0,130.0,165.0,100.0,259.0,182.0,352.0
00:01:00,0.0,165.0,129.0,165.0,173.0,207.0,205.0,527.0
00:01:00,0.0,165.0,130.0,165.0,377.0,214.0,186.0,419.0
00:01:00,0.0,165.0,130.0,165.0,294.0,220.0,215.0,450.0
00:01:00,0.0,165.0,130.0,165.0,182.0,252.0,192.0,490.0
00:01:00,0.0,165.0,130.0,165.0,82.0,247.0,163.0,416.0
00:01:00,0.0,165.0,130.0,165.0,355.0,187.0,224.0,598.0
00:01:00,0.0,164.0,130.0,164.0,298.0,122.0,368.0,838.0
00:01:00,0.0,164.0,130.0,164.0,445.0,81.0,422.0,1728.0
00:01:00,0.0,164.0,130.0,164.0,375.0,116.0,439.0,786.0
00:01:00,0.0,164.0,130.0,164.0,114.0,116.0,415.0,766.0
00:01:00,0.0,164.0,130.0,164.0,258.0,139.0,299.0,750.0
00:01:00,0.0,164.0,130.0,164.0,367.0,199.0,220.0,582.0
00:01:00,0.0,164.0,130.0,164.0,144.0,170.0,260.0,538.0
00:01:00,0.0,164.0,130.0,164.0,326.0,97.0,440.0,1019.0
00:01:00,0.0,164.0,130.0,164.0,1338.0,69.0,566.0,2047.0
00:01:00,0.0,164.0,130.0,164.0,790.0,97.0,463.0,1142.0
00:01:00,0.0,164.0,130.0,164.0,554.0,97.0,437.0,968.0
00:01:00,0.0,164.0,130.0,164.0,411.0,135.0,251.0,1166.0
00:01:00,0.0,163.0,130.0,163.0,75.0,213.0,190.0,446.0
00:01:00,0.0,163.0,130.0,163.0,32.0,196.0,206.0,719.0
00:01:00,0.0,163.0,130.0,163.0,184.0,174.0,245.0,541.0
00:01:00,0.0,163.0,130.0,163.0,216.0,146.0,318.0,688.0
00:01:00,0.0,162.0,130.0,162.0,242.0,144.0,341.0,672.0
00:01:00,0.0,162.0,130.0,162.0,250.0,169.0,300.0,685.0
00:01:00,0.0,162.0,130.0,162.0,106.0,123.0,393.0,717.0
00:01:00,0.0,162.0,130.0,162.0,276.0,149.0,255.0,735.0
00:01:00,0.0,162.0,131.0,162.0,192.0,142.0,339.0,677.0
00:01:00,0.0,162.0,130.0,162.0,291.0,157.0,305.0,727.0
00:01:00,0.0,162.0,130.0,162.0,161.0,188.0,280.0,422.0
00:01:00,0.0,162.0,130.0,162.0,141.0,207.0,153.0,587.0
00:01:00,0.0,162.0,130.0,162.0,123.0,158.0,270.0,675.0
00:01:00,0.0,162.0,130.0,162.0,18.0,213.0,216.0,532.0
00:01:00,0.0,162.0,130.0,162.0,4144.0,216.0,230.0,548.0
00:01:00,0.0,162.0,130.0,162.0,88.0,167.0,294.0,554.0
00:01:00,0.0,162.0,130.0,162.0,204.0,165.0,270.0,587.0
00:01:00,0.0,161.0,130.0,161.0,95.0,215.0,209.0,504.0
00:01:00,0.0,161.0,130.0,161.0,121.0,176.0,287.0,484.0
00:01:00,0.0,161.0,130.0,161.0,151.0,171.0,285.0,559.0
00:01:00,0.0,161.0,131.0,161.0,200.0,193.0,205.0,591.0
00:01:00,0.0,161.0,131.0,161.0,276.0,169.0,243.0,608.0
00:01:00,0.0,161.0,131.0,161.0,356.0,220.0,203.0,405.0
00:01:00,0.0,161.0,131.0,161.0,122.0,146.0,313.0,612.0
00:01:00,0.0,161.0,131.0,161.0,173.0,139.0,259.0,714.0
00:01:00,0.0,161.0,131.0,161.0,168.0,140.0,316.0,897.0
00:01:00,0.0,161.0,131.0,161.0,112.0,161.0,263.0,649.0
00:01:00,0.0,161.0,131.0,161.0,79.0,184.0,259.0,459.0
00:01:00,0.0,161.0,131.0,161.0,227.0,164.0,294.0,547.0
00:01:00,0.0,160.0,131.0,160.0,375.0,197.0,202.0,647.0
00:01:00,0.0,161.0,131.0,161.0,218.0,175.0,246.0,569.0
00:01:00,0.0,161.0,131.0,161.0,164.0,193.0,208.0,571.0
00:01:00,0.0,160.0,131.0,160.0,105.0,196.0,227.0,535.0
00:01:00,0.0,160.0,131.0,160.0,77.0,225.0,216.0,430.0
00:01:00,0.0,160.0,131.0,160.0,222.0,163.0,271.0,601.0
00:01:00,0.0,160.0,131.0,160.0,194.0,134.0,308.0,722.0
00:01:00,0.0,160.0,131.0,160.0,183.0,149.0,317.0,910.0
00:01:00,0.0,160.0,131.0,160.0,153.0,131.0,363.0,843.0
00:01:00,0.0,160.0,131.0,160.0,346.0,136.0,376.0,691.0
00:01:00,0.0,160.0,131.0,160.0,229.0,121.0,398.0,733.0
00:01:00,0.0,159.0,131.0,159.0,150.0,113.0,393.0,970.0
00:01:00,0.0,159.0,131.0,159.0,255.0,57.0,667.0,1812.0
00:01:00,0.0,159.0,131.0,159.0,327.0,113.0,377.0,896.0
00:01:00,0.0,159.0,131.0,159.0,142.0,153.0,306.0,598.0
00:01:00,0.0,159.0,131.0,159.0,122.0,125.0,363.0,873.0
00:01:00,0.0,159.0,131.0,159.0,54.0,97.0,464.0,1255.0
00:01:00,0.0,159.0,131.0,159.0,138.0,120.0,388.0,889.0
00:01:00,0.0,158.0,131.0,158.0,137.0,125.0,406.0,919.0
00:01:00,0.0,158.0,131.0,158.0,255.0,98.0,482.0,1139.0
00:01:00,0.0,158.0,131.0,158.0,109.0,113.0,473.0,914.0
00:01:00,0.0,158.0,131.0,158.0,202.0,118.0,406.0,811.0
00:01:00,0.0,158.0,131.0,158.0,180.0,120.0,437.0,686.0
00:01:00,0.0,158.0,131.0,158.0,396.0,93.0,498.0,1219.0
00:01:00,0.0,158.0,130.0,158.0,63.0,66.0,616.0,1540.0
00:01:00,0.0,158.0,130.0,158.0,557.0,84.0,538.0,1303.0
00:01:00,0.0,158.0,130.0,158.0,255.0,92.0,583.0,901.0
00:01:00,0.0,158.0,130.0,158.0,133.0,66.0,654.0,1807.0
00:01:00,0.0,157.0,130.0,157.0,80.0,85.0,476.0,1284.0
00:01:00,0.0,157.0,130.0,157.0,143.0,115.0,352.0,970.0
00:01:00,0.0,157.0,130.0,157.0,48.0,127.0,325.0,835.0
00:01:00,0.0,157.0,130.0,157.0,51.0,118.0,427.0,840.0
00:01:00,0.0,157.0,130.0,157.0,26.0,104.0,456.0,876.0
00:01:00,0.0,157.0,130.0,157.0,47.0,111.0,360.0,1058.0
00:01:00,0.0,156.0,129.0,156.0,4139.0,97.0,434.0,1585.0
00:01:00,0.0,156.0,129.0,156.0,4116.0,144.0,361.0,568.0
00:01:00,0.0,156.0,129.0,156.0,75.0,72.0,603.0,1385.0
00:01:00,0.0,156.0,129.0,156.0,27.0,80.0,639.0,1256.0
00:01:00,0.0,156.0,129.0,156.0,4104.0,91.0,521.0,919.0
00:01:00,0.0,155.0,129.0,155.0,4111.0,103.0,431.0,889.0
00:01:00,0.0,155.0,128.0,155.0,4119.0,64.0,696.0,1470.0
00:01:00,0.0,155.0,128.0,155.0,4118.0,63.0,629.0,2047.0
00:01:00,0.0,155.0,128.0,155.0,4117.0,67.0,675.0,1306.0
00:01:00,0.0,155.0,128.0,155.0,4114.0,81.0,709.0,997.0
00:01:00,0.0,155.0,128.0,155.0,58.0,102.0,474.0,1101.0
00:01:00,0.0,155.0,129.0,155.0,264.0,76.0,482.0,1545.0
00:01:00,0.0,155.0,129.0,155.0,119.0,75.0,542.0,1383.0
00:01:00,0.0,155.0,129.0,155.0,109.0,63.0,807.0,1303.0
00:01:00,0.0,155.0,129.0,155.0,107.0,62.0,784.0,1416.0
00:01:00,0.0,155.0,129.0,155.0,93.0,57.0,723.0,2047.0
00:01:00,0.0,154.0,128.0,154.0,72.0,59.0,937.0,1500.0
00:01:00,0.0,154.0,128.0,154.0,114.0,54.0,770.0,2047.0
00:01:00,0.0,154.0,128.0,154.0,4313.0,52.0,664.0,2047.0
00:01:00,0.0,154.0,128.0,154.0,4193.0,74.0,591.0,1372.0
00:01:00,0.0,154.0,128.0,154.0,4174.0,88.0,571.0,1062.0
00:01:00,0.0,153.0,128.0,153.0,4132.0,81.0,461.0,1408.0
00:01:00,0.0,153.0,128.0,153.0,37.0,79.0,446.0,1943.0
00:01:00,0.0,153.0,128.0,153.0,4.0,1.0,2047.0,2047.0
00:01:00,0.0,153.0,128.0,153.0,4.0,23.0,769.0,2047.0
00:01:00,0.0,153.0,128.0,153.0,4201.0,191.0,187.0,752.0
00:01:00,0.0,154.0,129.0,154.0,4192.0,216.0,222.0,561.0
00:01:00,0.0,154.0,130.0,154.0,4176.0,175.0,236.0,866.0
00:01:00,0.0,155.0,130.0,155.0,4211.0,174.0,276.0,630.0
00:01:00,0.0,155.0,130.0,155.0,4203.0,181.0,241.0,595.0
00:01:00,0.0,156.0,130.0,156.0,4191.0,207.0,220.0,466.0
00:01:00,0.0,156.0,131.0,156.0,4441.0,231.0,199.0,524.0
00:01:00,0.0,156.0,131.0,156.0,4484.0,174.0,202.0,848.0
00:01:00,0.0,157.0,131.0,157.0,4215.0,203.0,253.0,555.0
00:01:00,0.0,157.0,131.0,157.0,4193.0,214.0,206.0,415.0
00:01:00,0.0,157.0,131.0,157.0,4148.0,188.0,208.0,578.0
00:01:00,0.0,157.0,131.0,157.0,4177.0,229.0,168.0,711.0
00:01:00,0.0,158.0,131.0,158.0,4211.0,151.0,282.0,615.0
00:01:00,0.0,158.0,131.0,158.0,4159.0,216.0,186.0,493.0
00:01:00,0.0,158.0,131.0,158.0,4201.0,207.0,147.0,643.0
00:01:00,0.0,158.0,131.0,158.0,4164.0,242.0,175.0,496.0
00:01:00,0.0,159.0,132.0,159.0,4177.0,232.0,210.0,596.0
00:01:00,0.0,159.0,131.0,159.0,4183.0,143.0,304.0,773.0
00:01:00,0.0,159.0,131.0,159.0,15.0,132.0,275.0,1123.0
00:01:00,0.0,159.0,131.0,159.0,32.0,164.0,242.0,633.0
00:01:00,0.0,159.0,131.0,159.0,23.0,100.0,292.0,2047.0
00:01:00,0.0,159.0,131.0,159.0,4162.0,159.0,262.0,830.0
00:01:00,0.0,158.0,131.0,158.0,175.0,157.0,256.0,830.0
00:01:00,0.0,158.0,131.0,158.0,66.0,137.0,281.0,841.0
00:01:00,0.0,158.0,131.0,158.0,56.0,116.0,288.0,1138.0
00:01:00,0.0,158.0,131.0,158.0,4167.0,174.0,226.0,678.0
00:01:00,0.0,158.0,131.0,158.0,38.0,175.0,235.0,799.0
00:01:00,0.0,158.0,131.0,158.0,76.0,129.0,371.0,755.0
00:01:00,0.0,158.0,131.0,158.0,80.0,126.0,392.0,791.0
00:01:00,0.0,158.0,131.0,158.0,142.0,151.0,336.0,625.0
00:01:00,0.0,158.0,131.0,158.0,317.0,131.0,390.0,699.0
00:01:00,0.0,158.0,131.0,158.0,376.0,106.0,405.0,1087.0
00:01:00,0.0,158.0,131.0,158.0,425.0,110.0,418.0,867.0
00:01:00,0.0,158.0,131.0,158.0,446.0,88.0,436.0,1525.0
00:01:00,0.0,158.0,131.0,158.0,747.0,95.0,510.0,1086.0
00:01:00,0.0,158.0,131.0,158.0,819.0,87.0,472.0,1249.0
00:01:00,0.0,158.0,131.0,158.0,705.0,105.0,424.0,991.0
00:01:00,0.0,158.0,131.0,158.0,450.0,100.0,429.0,1492.0
00:01:00,0.0,158.0,131.0,158.0,205.0,75.0,604.0,1717.0
00:01:00,0.0,158.0,130.0,158.0,209.0,76.0,386.0,1399.0
00:01:00,0.0,157.0,130.0,157.0,160.0,120.0,266.0,831.0
00:01:00,0.0,157.0,130.0,157.0,32.0,78.0,547.0,1373.0
00:01:00,0.0,157.0,130.0,157.0,206.0,107.0,391.0,1043.0
00:01:00,0.0,157.0,130.0,157.0,161.0,143.0,310.0,1077.0
00:01:00,0.0,156.0,130.0,156.0,18.0,90.0,442.0,1548.0
00:01:00,0.0,156.0,130.0,156.0,40.0,156.0,254.0,705.0
00:01:00,0.0,156.0,130.0,156.0,53.0,106.0,299.0,1205.0
00:01:00,0.0,156.0,130.0,156.0,73.0,123.0,240.0,1413.0
00:01:00,0.0,156.0,130.0,156.0,100.0,98.0,342.0,1617.0
00:01:00,0.0,156.0,129.0,156.0,4185.0,74.0,564.0,1887.0
00:01:00,0.0,155.0,129.0,155.0,11.0,78.0,415.0,2047.0
00:01:00,0.0,155.0,129.0,155.0,64.0,50.0,725.0,2047.0
00:01:00,0.0,155.0,129.0,155.0,61.0,89.0,505.0,1398.0
00:01:00,0.0,155.0,129.0,155.0,1.0,98.0,505.0,1032.0
00:01:00,0.0,154.0,129.0,154.0,0.0,21.0,976.0,2047.0
00:01:00,0.0,154.0,129.0,154.0,0.0,10.0,790.0,2047.0
00:01:00,0.0,154.0,129.0,154.0,4096.0,23.0,819.0,2047.0
00:01:00,0.0,154.0,129.0,154.0,4096.0,0.0,2047.0,0.0
00:01:00,0.0,154.0,129.0,154.0,4096.0,4.0,1088.0,2047.0
00:01:00,0.0,153.0,129.0,153.0,4096.0,47.0,1057.0,2047.0
00:01:00,0.0,153.0,129.0,153.0,4097.0,57.0,720.0,2047.0
00:01:00,0.0,153.0,129.0,153.0,4097.0,47.0,896.0,2047.0
00:01:00,0.0,153.0,129.0,153.0,4167.0,78.0,611.0,1242.0
00:01:00,0.0,153.0,129.0,153.0,4278.0,102.0,508.0,834.0
00:01:00,0.0,153.0,130.0,153.0,4424.0,101.0,421.0,858.0
00:01:00,0.0,153.0,130.0,153.0,4328.0,155.0,276.0,852.0
00:01:00,0.0,154.0,130.0,154.0,4290.0,103.0,281.0,1170.0
00:01:00,0.0,154.0,131.0,154.0,4326.0,154.0,232.0,604.0
00:01:00,0.0,154.0,131.0,154.0,4400.0,153.0,289.0,553.0
00:01:00,0.0,155.0,131.0,155.0,4353.0,170.0,309.0,621.0
00:01:00,0.0,155.0,132.0,155.0,4467.0,154.0,277.0,557.0
00:01:00,0.0,155.0,132.0,155.0,4420.0,127.0,329.0,864.0
00:01:00,0.0,155.0,132.0,155.0,4441.0,112.0,443.0,774.0
00:01:00,0.0,155.0,132.0,155.0,4423.0,105.0,413.0,1167.0
00:01:00,0.0,155.0,132.0,155.0,4285.0,137.0,279.0,756.0
00:01:00,0.0,155.0,131.0,155.0,4233.0,83.0,473.0,2047.0
00:01:00,0.0,155.0,131.0,155.0,4228.0,60.0,540.0,2047.0
