DATASET:,NOAA
Timestamp,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
00:10:00,20093,N,23290,N,29456,N,27897,21329,24656,24204,25823,27148,29433,27352,28446,N,21786,24194,24336,N,29998,28243,28404,20380,25761,25367,26708,28371,30033,28715,29291,N,23861,25448,26459,27442,N,28188,N,N,27896,27950,N,29746,29011,N,N,23807,25857,N,30138,29143,29975,22310,27902
00:10:00,20149,N,N,N,29455,N,27896,21355,24636,24181,25806,27139,29413,27362,28436,N,21772,24164,24336,N,30001,28251,28396,20375,N,25387,26791,28344,30038,28688,29269,N,23861,N,26458,27443,N,28208,N,N,27896,27940,N,29762,N,N,N,23801,25846,N,30144,29129,29979,22310,27921
00:10:00,20075,N,23305,N,29450,N,27892,21301,24653,24176,25817,27145,29406,27367,28448,N,21753,24181,24340,N,29982,28246,28390,20381,25767,25372,26758,28359,30030,28691,29270,N,23861,25442,26458,27434,N,28208,N,N,27896,27938,N,29746,28990,N,N,23808,25847,N,30158,29141,29991,22310,27907
00:10:00,20149,N,23303,N,29470,N,27881,21221,24648,24146,25827,27138,29407,27372,28444,N,21732,24173,24345,N,29988,28249,28400,20385,25768,25388,26769,28365,30032,28705,29278,N,23861,25447,26452,27418,N,28192,N,N,27896,27933,N,29735,28997,N,N,23803,25840,N,30140,29143,29989,22310,27916
00:10:00,20125,N,23302,N,29457,N,27886,21187,24639,24157,25821,27135,29407,27361,28437,N,21723,24173,24350,N,29994,28263,28388,20374,25765,25394,26778,28345,30030,28685,29279,N,23861,25446,26452,27440,N,28204,N,N,27896,27944,N,29743,28984,N,N,23812,25843,N,30160,29152,29989,22310,27918
00:10:00,20122,N,23311,N,29454,N,27878,21276,24640,24180,25820,27156,29397,27353,28440,N,21715,24163,24351,N,29997,28245,28393,20391,25766,25392,26790,28355,30024,28685,29284,N,23861,N,26448,27418,N,28210,N,N,27896,27925,N,29746,28993,N,N,N,25848,N,30154,29133,29975,22310,27921
00:10:00,20158,N,23304,N,29450,N,27886,21204,24629,24185,25819,27157,29396,27367,28442,N,21703,24165,24353,N,30018,28249,28381,20389,25768,25393,N,28359,30029,28691,29271,N,23861,N,26451,27435,N,28201,N,N,27896,27950,N,29747,28973,N,N,N,25848,N,30164,29132,29984,22310,27906
00:10:00,20213,N,N,N,29459,N,27879,21129,24628,24139,N,27170,29396,27358,28435,N,21694,24136,24354,N,29993,28244,28379,20406,N,25379,26832,28332,30039,28698,29268,N,23861,N,N,27432,N,28204,N,N,27896,27936,N,29736,28960,N,N,23809,25835,N,30142,29123,29976,22310,27908
00:10:00,20209,N,23302,N,29456,N,27880,21119,24656,24151,N,27168,29424,27351,28440,N,21703,24154,24357,N,30003,28239,28385,20412,25763,25387,26805,28359,30019,28693,29256,N,23861,25446,N,27423,N,28201,N,N,27896,27953,N,29742,28975,N,N,23805,25847,N,30142,29115,29981,22310,27918
00:10:00,20205,N,23298,N,29449,N,27879,21131,24616,24138,N,27174,29412,27361,N,N,21699,24153,24358,N,29996,28241,28365,20422,25759,25382,26803,28343,30034,28701,29277,N,23861,25449,N,27418,N,28200,N,N,27896,27954,N,29719,28965,N,N,23805,25845,N,30173,29122,29978,22310,27917
00:10:00,20233,N,23287,N,29447,N,27870,21208,24632,24128,N,27189,29421,27360,N,N,21697,24139,24360,N,29999,28237,28381,20434,25767,25380,26804,28347,30017,28679,29274,N,23861,25452,N,27429,N,28191,N,N,27896,27968,N,29736,28959,N,N,23807,25847,N,30153,29128,29972,22310,27904
00:10:00,20216,N,23274,N,29462,N,27865,21176,24647,24128,N,27180,29396,27344,N,N,21704,24145,24366,N,29993,28236,28378,20437,25761,25379,26802,28349,30038,28688,29260,N,23861,25449,N,27430,N,28205,N,N,27896,27953,N,29729,28958,N,N,23808,25840,N,30153,29126,29980,22310,27915
00:10:00,20213,N,23274,N,29459,N,27874,21143,24632,24127,N,27184,29385,27357,N,N,21708,24138,24368,N,30017,28253,28375,20476,25759,25373,N,28348,30032,28694,29273,N,23861,25448,N,27397,N,28204,N,N,27896,27987,N,29738,N,N,N,23798,25842,N,30155,29131,29981,22310,27911
00:10:00,20204,N,N,N,29450,N,27871,21217,24658,24087,25821,27179,29380,27351,28434,N,21695,24123,24372,N,29995,28255,28377,20473,25758,25389,N,28350,30025,28673,29260,N,23861,N,26436,27386,N,28207,N,N,27896,27965,N,29743,N,N,N,23807,25850,N,30171,29122,29977,22310,27881
00:10:00,20202,N,23294,N,29455,N,27865,21247,24667,24139,25816,27188,29379,27370,28433,N,21695,24139,24375,N,30007,28241,28373,20441,25761,25382,26853,28344,N,28686,29257,N,23861,25458,26441,27389,N,28205,N,N,27896,27978,N,29747,28945,N,N,23808,25837,N,30168,29118,29978,22310,27899
00:10:00,20208,N,23288,N,29443,N,27868,21216,24649,24139,25817,27185,29358,27358,28422,N,21718,24135,24371,N,30022,28254,28372,20509,25758,25379,26865,28345,30033,28684,29271,N,23861,25472,26438,27378,N,28216,N,N,27896,27971,N,29726,28956,N,N,23811,25845,N,30168,29127,29981,22310,27896
00:10:00,20198,N,23291,N,29450,N,27860,21188,24603,24130,25820,27182,29350,27368,28430,N,21727,24132,24371,N,29995,28251,28369,20536,25761,25372,26875,28334,30026,N,29270,N,23872,25469,26435,27377,N,28215,N,N,27899,27976,N,29745,28943,N,N,23808,25848,N,30173,29120,29979,22322,27899
00:10:00,20252,N,23294,N,29447,N,27864,21095,24660,24124,25816,27188,29351,27363,28426,N,21749,24130,24369,N,30010,28247,28361,20549,25760,25374,26877,28334,30026,28677,29247,N,23875,25469,26435,27359,N,28218,N,N,27893,27956,N,29741,28931,N,N,23815,25849,N,30164,29114,29966,22328,27891
00:10:00,20242,N,23280,N,29447,N,27865,21019,24653,24102,25824,27207,29342,27355,28426,N,21754,24129,24371,N,30004,28258,28369,20545,N,25370,26893,28334,30026,28687,29280,N,23882,25465,26435,27333,N,28214,N,N,27887,27962,N,29734,28930,N,N,23821,25850,N,30173,29114,29993,22336,27877
00:10:00,20133,N,N,N,29447,N,27861,21034,24657,24117,25813,27220,29323,27357,28413,N,21764,24105,24372,N,29995,28243,28347,20558,N,25447,N,28334,30026,28671,29261,N,23885,N,26435,27316,N,28214,N,N,27913,27976,N,29746,N,N,N,23817,25849,N,30164,29121,29986,22338,27804
00:10:00,20198,N,23307,N,29437,N,27864,21164,24679,24086,25817,27223,29330,27356,28431,N,21786,24122,24371,N,29965,28252,28365,20628,25760,25416,26986,28334,30026,28661,29262,N,23895,25450,26435,27329,N,28207,N,N,27902,27970,N,29731,28934,N,N,23822,25851,N,30173,29110,29977,22349,27858
00:10:00,20079,N,23274,N,29428,N,27859,21108,24654,24087,25808,27236,29314,27350,28424,N,21796,24123,24373,N,29985,28249,28354,20605,25763,25425,27009,28334,30026,28680,29264,N,23900,25451,26435,27327,N,28218,N,N,27903,27967,N,29736,28938,N,N,23831,25847,N,30175,29122,29979,22359,27874
00:10:00,20104,N,23303,N,29426,N,27866,21212,24669,24135,25803,27240,29305,27351,28428,N,21782,24123,24376,N,29985,28257,28360,20609,25764,25432,27034,28334,30026,28674,29266,N,23900,25454,26435,27323,N,28220,N,N,27902,27965,N,29741,28930,N,N,23830,25848,N,30181,29126,29969,22352,27862
00:10:00,20187,N,23285,N,29426,N,27854,21180,24685,24126,25814,27240,29305,27357,28425,N,21806,24108,24382,N,29992,28246,28357,20692,25763,25440,27047,28334,30026,28669,29267,N,23904,25459,26435,27322,N,28207,N,N,27905,27970,N,29728,28915,N,N,23836,25845,N,30152,29122,29960,22352,27851
00:10:00,20196,N,23270,N,29427,N,27850,21205,24673,24109,25810,27238,29304,27372,28422,N,21824,24122,24385,N,29973,28253,28354,20774,25766,25443,27076,28334,30026,28663,29260,N,23915,25472,26435,27322,N,28201,N,N,27902,27972,N,29727,28920,N,N,23846,25851,N,30184,29129,29980,22353,27836
00:10:00,20229,N,N,N,29429,N,27864,21241,24656,24225,25816,27239,29296,27363,28417,N,21829,24125,24389,N,29979,28247,28364,20792,25816,25499,N,28334,30026,28640,29256,N,23931,N,26435,27309,N,28208,N,N,27937,27979,N,29735,N,N,N,23855,25862,N,30161,29114,29982,22378,27662
00:10:00,20263,N,23273,N,29423,N,27855,21253,24670,24080,25801,27237,29287,27364,28425,N,21870,24115,24395,N,29992,28259,28353,20811,25764,25466,27139,28334,30026,28665,29253,N,23933,25466,26435,27315,N,28217,N,N,27908,27998,N,29734,28910,N,N,23869,25849,N,30160,29117,29968,22373,27745
00:10:00,20265,N,23267,N,29429,N,27853,21316,24662,24127,25804,27233,29301,27367,28414,N,21874,24115,24393,N,29986,28239,28361,20865,25781,25479,27169,28334,30026,28665,29251,N,23942,25474,26435,27297,N,28220,N,N,27906,27991,N,29726,28896,N,N,23870,25854,N,30169,29116,29987,22382,27696
00:10:00,20228,N,23286,N,29427,N,27854,21244,24687,24145,25810,27219,29298,27364,28408,N,21887,24111,24402,N,29979,28251,28363,20856,25789,25482,27212,28334,30026,28661,29248,N,23948,25484,26435,27302,N,28218,N,N,27916,27994,N,29725,28903,N,N,23882,25855,N,30166,29112,29973,22389,27657
00:10:00,20337,N,23302,N,29428,N,27860,21211,24686,24171,25815,27218,29298,27365,28417,N,21915,24123,24407,N,29971,28244,28360,20780,25811,25489,27203,28334,30026,28665,29254,N,23957,25484,26435,27301,N,28219,N,N,27918,28001,N,29721,28882,N,N,23897,25856,N,30148,29119,29985,22382,27653
00:10:00,20340,N,23323,N,29423,N,27851,21241,24701,24167,25813,27213,29300,27360,28413,N,21943,24128,24411,N,29980,28247,28355,20898,N,25494,27154,28334,30026,28660,29245,N,23971,25488,26435,27300,N,28208,N,N,27925,28001,N,29696,28892,N,N,23894,25862,N,30150,29106,29976,22376,27647
00:10:00,20337,N,N,N,29418,N,N,21203,24693,24275,25827,27207,29281,27367,28411,N,21950,24182,24419,N,29968,28252,28362,21004,25811,25555,N,28334,30026,28652,29246,N,23979,N,26435,27305,N,28225,N,N,27972,28003,N,29715,N,N,N,23898,25876,N,30128,29141,29982,22389,27666
00:10:00,20395,N,23393,N,29418,N,N,21345,24675,24231,25823,27206,29277,27360,28408,N,21969,24126,24428,N,29989,28246,28360,20905,25798,25506,27238,28334,30026,28655,29255,N,23976,25503,26435,27311,N,28222,N,N,27940,28004,N,29711,28885,N,N,23929,25862,N,30144,29123,29971,22387,27630
00:10:00,20445,N,23388,N,29410,N,N,21198,24700,24250,25825,27193,29288,27365,28412,N,21961,24154,24429,N,30006,28242,28359,20982,25812,25515,27280,28334,30026,28660,29248,N,23968,25495,26435,27287,N,28224,N,N,27951,28025,N,29719,28871,N,N,23933,25872,N,30124,29132,29978,22386,27558
00:10:00,20399,N,23401,N,29418,N,N,21348,24772,24205,25832,27195,29284,27361,28403,N,21990,24149,24423,N,29969,28253,28357,21136,25809,25527,27331,28334,30026,28653,29253,N,23957,25502,26435,27261,N,28226,N,N,27958,28026,N,29722,28878,N,N,23925,25869,N,30099,29138,29984,22389,27660
00:10:00,20408,N,23433,N,29412,N,N,21442,24736,24184,25830,27178,29284,27361,28413,N,21993,24177,24450,N,29977,28250,28346,21073,25808,25539,27362,28334,30026,28662,29258,N,23964,25506,26435,27253,N,28215,N,N,27967,28019,N,29716,28875,N,N,23950,25867,N,30108,29139,29981,22388,27584
00:10:00,20384,N,23427,N,29421,N,N,21363,24760,24220,25833,27186,29272,27368,28412,N,22054,24180,24459,N,29975,28255,28351,21112,N,25547,27390,28335,30033,28657,29255,N,23980,25507,N,27250,N,28226,N,N,27968,28028,N,29709,28865,N,N,23945,25876,N,30094,29141,29961,22396,27598
00:10:00,20340,N,N,N,29430,N,27866,21407,24793,24280,25817,27186,29261,27366,28416,N,22044,24226,24451,N,29984,28266,28351,21195,25828,25622,27560,28331,30033,28664,29265,N,23989,N,26446,27238,N,28235,N,N,27993,28031,N,29712,N,N,N,23946,25900,N,30115,29169,29965,22402,27740
00:10:00,20446,N,23444,N,29424,N,27865,21424,24749,24251,25828,27196,29262,27371,28408,N,22064,24200,24485,N,29979,28252,28340,21046,25815,25572,27435,28330,30034,28662,29244,N,23990,25529,26453,27237,N,28230,N,N,27985,28023,N,29718,28863,N,N,23959,25880,N,30099,29145,29976,22405,27711
00:10:00,20489,N,23411,N,29425,N,27867,21337,24791,24237,25827,27205,29242,27368,28408,N,22000,24184,24481,N,29977,28258,28339,21211,25819,25576,27423,28334,30033,28662,29253,N,24005,25525,26459,27237,N,28228,N,N,27976,28034,N,29718,28869,N,N,23980,25884,N,30114,29143,29981,22405,27709
00:10:00,20471,N,23419,N,29429,N,27859,21257,24785,24245,25826,27209,29253,27370,28412,N,22079,24207,24488,N,29986,28258,28347,21159,25807,25593,27458,28335,30047,28660,29259,N,24010,25527,26466,27235,N,28225,N,22495,27982,28035,N,29714,28866,N,N,23983,25899,N,30105,29153,29964,22400,27722
00:10:00,20512,N,23477,N,29429,N,27853,21397,24784,24291,25821,27209,29247,27369,28415,N,22081,24244,24494,N,29994,28263,28339,21182,25814,25602,27507,28337,30032,28661,29263,N,24003,25527,26469,27215,N,28227,N,22515,27983,28035,N,29719,28859,N,N,24000,25900,N,30131,29150,29972,22407,27706
00:10:00,20498,N,23520,N,29417,N,27860,21497,24773,24273,25821,27216,29255,27373,28416,N,22108,24225,24522,N,29991,28256,28341,21098,N,25605,N,28339,30032,28660,29266,N,24048,25517,26478,27219,N,28230,N,22513,27996,28031,N,29709,28860,N,N,23979,25902,N,30119,29165,29981,22404,27727
00:10:00,20461,N,N,N,29427,N,27860,21458,24788,24303,25805,27224,29251,27377,28423,N,22174,24244,24525,N,29973,28269,28332,21127,25841,25710,N,28342,30025,28692,29285,N,24052,N,26472,27199,N,28247,N,N,28004,28046,N,29704,N,N,N,23991,25928,N,30101,29209,29978,22418,27778
00:10:00,20440,N,23526,N,29419,N,27861,21448,24803,24307,25821,27213,29243,27380,28418,N,22168,24219,24542,N,29989,28258,28343,21200,25838,25650,27573,28339,30043,28670,29269,N,24069,25527,26490,27173,N,28231,N,N,28010,28055,N,29710,28859,N,N,23973,25907,N,30107,29165,29967,22412,27745
00:10:00,20438,N,23609,N,29437,N,27861,21419,24792,24249,25823,27204,29236,27376,28416,N,22212,24209,24531,N,29967,28264,28340,21211,25843,25686,27580,28347,30020,N,29270,N,24083,25527,26492,27155,N,28234,N,N,27993,28048,N,29722,28860,N,N,23961,25915,N,30094,29181,29972,22416,27733
00:10:00,20470,N,23561,N,29442,N,27861,21413,24823,24290,25823,27204,29234,27390,28417,N,22214,24279,24570,N,29975,28267,28344,21143,25845,25699,27603,28347,30023,28671,29278,N,24092,25533,26514,27149,N,28246,N,22503,27996,28047,N,29704,28858,N,N,23972,25922,N,30078,29190,29975,22420,27746
00:10:00,20376,N,23671,N,29444,N,27873,21377,24839,24305,25816,27175,29242,27388,28424,N,22239,24278,24600,N,29973,28266,28342,21123,25852,25698,27630,28350,30030,28675,29279,N,24076,25523,26517,27164,N,28243,N,22501,27990,28044,N,29722,N,N,N,23997,25926,N,30088,29193,29978,22426,27767
00:10:00,20345,N,23683,N,29436,N,27869,21318,24782,24318,25822,27162,29270,27393,28419,N,22138,24268,24574,N,29975,28269,28343,21108,N,25705,27656,28350,30029,28684,29285,N,24070,25521,26500,27176,N,28232,N,N,28005,28059,N,29723,N,N,N,23993,25926,N,30075,29210,29969,22425,27740
00:10:00,20423,N,N,N,29425,N,27874,21299,24812,24295,25850,27154,29283,27392,28454,N,22173,24298,24595,N,29970,28277,28344,21072,N,25805,N,28350,30025,28693,29306,N,24052,N,26539,27152,N,28281,N,22495,28014,28067,N,29722,N,N,N,24010,25942,N,30076,29277,29968,22426,27931
00:10:00,20403,N,23689,N,29432,N,27883,21291,24808,24264,25814,27152,29272,27399,28432,N,22186,24282,24581,N,29967,28278,28344,20996,25845,25709,27692,28343,30025,28688,29290,N,24068,25523,26529,27168,N,N,N,22490,28007,28072,N,29729,28851,N,N,24025,25929,N,30068,29215,29979,22410,27840
00:10:00,20412,N,23745,N,29439,N,27877,21253,24817,24346,25823,27163,29252,27401,28446,N,22251,24296,24602,N,29964,28271,28360,21015,25857,25714,27708,28345,30018,28687,29291,N,24056,25520,26536,27196,N,N,N,22512,28002,28094,N,29729,28847,N,N,24023,25929,N,30076,29211,29973,22415,27876
00:10:00,20399,N,23800,N,29442,N,27888,21239,24850,24327,25830,27171,29252,27399,28447,N,22192,24259,24653,N,29953,28273,28356,20947,25854,25727,27716,28348,30024,28686,29295,N,24038,25538,26521,27178,N,28269,N,N,28011,28083,N,29736,28838,N,N,24015,25931,N,30106,29232,29978,22413,27901
00:10:00,20515,N,23798,N,29451,N,27891,21351,24843,24348,25830,27176,29291,27402,28450,N,22205,24322,24628,N,29962,28267,28380,20871,25865,25739,27722,28347,30027,28695,29300,N,24042,25543,26550,27198,N,28273,N,N,28015,28084,N,29732,28847,N,N,24032,25939,N,30088,29256,29982,22406,27920
00:10:00,20538,N,23778,N,29445,N,27899,21323,24825,24324,25837,27171,29283,27400,28451,N,22269,24269,24654,N,29966,28276,28378,20864,25871,25758,27753,28352,30029,28696,29304,N,24056,25539,26563,27172,N,28284,N,22500,28010,28077,N,29738,28845,N,N,24033,25937,N,30064,29288,29986,22403,27924
00:10:00,20480,N,N,N,29483,N,27897,21294,24865,24303,25903,27180,29266,27402,28497,N,22311,24264,24658,N,29957,28313,28395,20927,N,25836,27827,28353,30035,28717,29347,N,24045,N,26549,27145,N,28325,N,22476,28020,28081,N,29739,N,N,N,24021,25946,N,30076,29392,29990,22404,N
00:10:00,20517,N,23778,N,29467,N,27906,21219,24823,24281,25844,27183,29289,27409,28467,N,22309,24278,24701,N,29962,28303,28397,20914,25880,25798,27769,28353,30040,28689,29313,N,24037,25547,26585,27162,N,28283,N,N,28013,28076,N,29738,28843,N,N,24021,25943,N,30032,29302,29993,22390,N
00:10:00,20512,N,23831,N,29465,N,27915,21207,24838,24294,25855,27192,29293,27406,28472,N,22316,24288,24716,N,29960,28291,28396,20806,25885,25805,27781,28360,30043,28688,29319,N,24045,25544,26553,27171,N,28284,N,N,28024,28074,N,29743,28840,N,N,24014,25934,N,30076,29324,29989,22396,N
00:10:00,20602,N,23920,N,29467,N,27908,21217,24840,24309,25867,27176,29296,27417,28475,N,22301,24283,24697,N,29967,28284,28404,20905,25875,25814,27788,28365,30052,28698,29340,N,24038,25539,26542,27150,N,28329,N,N,28017,28077,N,29748,28846,N,N,24020,25947,N,30052,29358,29990,22398,N
00:10:00,20558,N,23896,N,29464,N,27918,21155,24823,24309,25881,27187,29294,27417,28469,N,22261,24237,24728,N,29956,28295,28411,20869,25874,25865,27821,28363,30045,28700,29336,N,24049,25528,26557,27176,N,28316,N,N,28024,28091,N,29752,28851,N,N,24008,25948,N,30071,29374,29992,22389,N
00:10:00,20574,N,23788,N,29456,N,27944,21159,24869,24350,25889,27195,29299,27434,28491,N,22299,24270,24695,N,29963,28323,28409,20878,25890,25848,N,28365,30063,28713,29353,N,24031,25542,26568,27157,N,28338,N,22465,28018,28094,N,29757,28852,N,N,24006,25948,N,30085,29382,29996,22387,N
00:10:00,20634,N,N,N,29451,N,27940,21118,24823,24201,25935,27194,29301,27433,28539,N,22212,24267,24733,N,29960,28319,28415,20886,N,25852,N,28374,30069,28733,29430,N,24021,N,26541,27176,N,28434,N,N,28012,28087,N,29758,N,N,N,23996,25942,N,30109,29531,N,22378,27896
00:10:00,20572,N,23905,N,29448,N,27936,21305,24852,24299,25905,27190,29317,27440,28514,N,22249,24243,24726,N,29953,28331,28417,20962,25875,25822,27829,28375,30079,28726,29374,N,24018,25535,26525,27181,N,28351,N,N,28011,28082,N,29747,28865,N,N,23987,25951,N,30106,29422,30001,22370,27900
00:10:00,20601,N,23918,N,29459,N,27947,21213,24822,24253,25903,27197,29321,27437,28508,N,22246,24268,24776,N,29959,28312,28438,21002,25870,25861,27845,28380,30090,28726,29376,N,24018,25534,26514,27166,N,28347,N,N,28011,28082,N,29762,28856,N,N,23988,25948,N,30120,29404,29997,22367,27893
00:10:00,20576,N,23857,N,29460,N,27952,21193,24820,24259,25915,27201,29356,27437,28521,N,22187,24283,24733,N,29946,28307,28443,20897,25870,25841,27856,28382,30104,28720,29386,N,24019,25534,26535,27173,N,28359,N,22442,28016,28065,N,29766,28866,N,N,23989,25952,N,30109,29420,30003,22361,27903
00:10:00,20579,N,23878,N,29462,N,27966,21054,24825,24237,25918,27199,29366,27454,28538,N,22209,24245,24802,N,29943,28308,28437,20878,25868,25850,27854,28375,30120,28723,29389,N,24017,25530,26528,27165,N,28354,N,N,28010,28053,N,29762,28871,N,N,23982,25933,N,30116,29436,30006,22361,27891
00:10:00,20569,N,23853,N,29484,N,27962,20985,24834,24202,25917,27205,29384,27459,28519,N,22219,24248,24756,N,29941,28318,28436,20870,25864,25831,27849,28375,30138,28734,29372,N,24014,25549,26527,27162,N,28399,N,N,28009,28046,N,29778,28873,N,N,23974,25931,N,30117,29466,30014,22355,27905
00:10:00,20591,N,N,N,29473,N,27962,21017,24819,24133,25953,27203,29384,27461,28564,N,22172,24197,24753,N,29945,28357,28444,20784,25836,25894,27862,28379,30118,28732,29454,N,24013,N,26521,27151,N,28498,N,22424,27991,28047,N,29786,N,N,N,23967,25911,N,30122,29511,30013,22348,27876
00:10:00,20580,N,23875,N,29463,N,27969,20858,24797,24184,25928,27189,29422,27461,28542,N,22146,24231,24828,N,29948,28344,28446,20815,25851,25858,27850,28372,30131,28734,29403,N,24016,25562,26511,27144,N,28424,N,N,28007,28046,N,29770,28876,N,N,23975,25939,N,30093,29496,30027,22339,27917
00:10:00,20573,N,23896,N,29496,N,N,20884,24799,24198,25933,27201,29407,27466,28550,N,22097,24237,24758,N,29958,28323,28445,20781,25846,25884,27880,28373,30125,28737,29434,N,24015,25571,26529,27149,N,28429,N,N,28004,28044,N,29768,28882,N,N,23964,25937,N,30105,29507,30039,22341,27906
00:10:00,20536,N,23870,N,29487,N,27966,20822,24822,24217,25936,27197,29459,27473,28541,N,22127,24219,24773,N,29947,28351,28458,20825,25843,25903,27874,28378,30122,28732,29438,N,24010,25565,26532,27137,N,28429,N,N,27996,28046,N,29758,28877,N,N,23965,25928,N,30078,29530,30031,22337,27884
00:10:00,20531,N,23838,N,29503,N,27954,20750,24789,24198,25945,27201,29441,27482,28542,N,22131,24236,24765,N,29938,28338,28454,20795,25843,25897,27869,28374,30125,28737,29442,N,24014,25565,26510,27143,N,28476,N,N,27997,28041,N,29754,28881,N,N,23966,25920,N,30067,29552,30047,22333,27882
00:10:00,20499,N,23880,N,29519,N,27956,20790,24812,24197,25953,27197,29464,27487,28545,N,22101,24201,24768,N,29954,28349,28466,20808,N,25897,N,28378,30151,28739,29459,N,24010,25544,26518,27136,N,28495,N,N,27993,28032,N,29760,28889,N,N,23955,25914,N,30063,29485,30066,22326,27876
00:10:00,20471,N,N,N,29545,N,27950,20778,24782,24103,25921,27189,29484,27488,28553,N,22102,24154,24816,N,29943,28384,28469,20799,25819,25903,27831,28378,30156,28729,29493,N,24002,N,26522,27120,N,28492,N,22430,27990,28035,N,29767,N,N,N,N,25879,N,30069,29616,30073,22329,27893
00:10:00,20422,N,23881,N,29532,N,27971,20740,24757,24141,25940,27198,29562,27480,28568,N,22101,24183,24811,N,29939,28351,28476,20797,25831,25908,27858,28375,30162,28736,29457,N,23992,25524,26521,27098,N,28489,N,22417,27987,28032,N,29768,28887,N,N,N,25902,N,30094,29572,30063,22324,27855
00:10:00,20388,N,23842,N,29520,N,27971,20740,24803,24153,25939,27194,29632,27482,28541,N,22109,24209,24802,N,29927,28375,28483,20750,25826,25918,27864,28373,30145,28744,29491,N,23995,25521,26513,27095,N,28484,N,N,27986,28032,N,29777,28888,N,N,N,25889,N,30107,29543,30066,22310,27879
00:10:00,20410,N,23910,N,29537,N,27970,20707,24742,24164,25938,27196,29566,27488,28555,N,22080,24187,24765,N,29933,28355,28478,20745,25823,25902,27861,28369,30174,28736,29459,N,23992,25512,26512,27087,N,28503,N,N,27989,28031,N,29794,28894,N,N,N,25887,N,30114,29599,30092,22310,27839
00:10:00,20463,N,23832,N,29539,N,27980,20603,24751,24146,25937,27190,29677,27504,28579,N,22064,24185,24777,N,29944,28365,28469,20729,25819,25897,27844,28365,30167,28728,29463,N,23993,25504,N,27066,N,28489,N,N,27986,28041,N,29801,28892,N,N,N,25877,N,30107,29584,30082,22314,27882
00:10:00,20515,N,23839,N,29555,N,27975,20587,24761,24127,25928,27193,29589,27508,28564,N,22054,24166,24793,N,29940,28382,28501,20766,N,25895,N,28369,30192,28721,29490,N,23994,25495,N,27068,N,28495,N,N,27989,28032,N,29797,28896,N,N,N,25877,N,30102,29601,30089,22310,27872
00:10:00,20492,N,N,N,N,N,27992,20536,24688,24028,25877,27192,29582,27502,N,N,22040,24079,24792,N,29923,28356,28498,20742,25818,25901,N,28370,30202,28709,29531,N,23979,N,26487,27072,N,28473,N,22368,27981,28019,N,29807,28897,N,N,23919,25849,N,30108,29526,30091,22310,27908
00:10:00,20432,N,23875,N,N,N,27986,20481,24755,24089,25907,27182,29579,27512,N,N,22033,24143,24791,N,29934,28370,28495,20769,25814,25905,27833,28376,30223,28732,29512,N,23976,25488,26454,27071,N,28499,N,N,27984,28037,N,29783,28897,N,N,23913,25874,N,30107,29590,30073,22311,27931
00:10:00,20425,N,23853,N,29564,N,27995,20438,24721,24066,25891,27181,29646,27505,N,N,22006,24164,24773,N,29925,28359,28496,20771,25812,25885,27825,28367,30205,28723,29515,N,23969,25490,26464,27052,N,28492,N,N,27981,28023,N,29790,28898,N,N,23899,25863,N,30105,29632,30069,22310,27920
00:10:00,20406,N,23835,N,29545,N,28006,20444,24704,24073,25909,27183,29603,27506,N,N,21970,24145,24767,N,29925,28369,28499,20748,25815,25877,27816,28352,30208,28722,29488,N,23968,25479,26464,27055,N,28484,N,N,27983,28033,N,29796,28896,N,N,23905,25869,N,30112,29601,30076,22303,27901
00:10:00,20437,N,23837,N,29566,N,27995,20403,24733,24027,25902,27178,29659,27512,N,N,21949,24118,24752,N,29948,28366,28484,20734,25816,25883,27832,28363,30216,28721,29511,N,23963,25468,26465,27035,N,28505,N,22364,27981,28028,N,29790,28899,N,N,23904,25857,N,30121,29565,30077,22304,27896
00:10:00,20397,N,23768,N,29565,N,27998,20464,24707,24022,25901,27172,29678,27511,N,N,21915,24094,24744,N,29918,28355,28496,20723,N,25887,27832,28363,30258,28704,29526,N,23957,25470,26454,27031,N,28480,N,N,27980,28030,N,29783,N,N,N,23907,25851,N,30114,29557,30082,22296,27894
00:10:00,20406,N,N,N,29584,N,27970,20310,24740,23970,25857,27162,29669,27522,28534,N,21900,24050,24732,N,29942,28336,28487,20711,25806,25881,N,28350,30253,28692,29516,N,23949,N,26437,27036,N,28446,N,22367,27960,28028,N,29776,N,N,N,23897,25829,N,30110,29479,30078,22302,27898
00:10:00,20323,N,23776,N,29572,N,27963,20513,24741,24048,25869,27169,29737,27515,28534,N,21920,24080,24707,N,29898,28358,28505,20688,25812,25888,27814,28355,30273,28713,29500,N,23953,25462,26447,27018,N,28485,N,N,27981,28017,N,29768,28888,N,N,23895,25850,N,30117,29504,30081,22301,27905
